ArmSpan,146.70
Timestamp,HeadX,HeadY,HeadZ,HeadPitch,HeadYaw,HeadRoll,LeftX_norm,LeftY_norm,LeftZ_norm,RightX_norm,RightY_norm,RightZ_norm
15.2054,272.62,-1087.06,65.95,-43.65,59.13,11.74,0.2607,-0.1390,-0.1513,-0.0713,0.2290,-0.1773
15.2468,272.60,-1087.03,65.99,-43.47,58.56,11.89,0.2722,-0.1668,-0.1130,-0.0768,0.2310,-0.1809
15.2885,272.60,-1086.93,66.01,-42.92,57.80,12.33,0.2782,-0.1847,-0.0657,-0.0808,0.2329,-0.1834
15.3302,272.57,-1086.96,66.01,-42.79,56.97,12.40,0.2804,-0.1882,-0.0167,-0.0821,0.2356,-0.1844
15.3717,272.50,-1087.17,65.99,-42.60,56.04,12.75,0.2762,-0.1800,0.0301,-0.0811,0.2387,-0.1842
15.4133,272.33,-1087.39,66.00,-42.61,55.47,12.86,0.2673,-0.1608,0.0715,-0.0790,0.2413,-0.1829
15.4551,272.16,-1087.66,66.09,-42.45,55.60,13.29,0.2551,-0.1305,0.1036,-0.0758,0.2428,-0.1819
15.4973,271.89,-1087.91,66.25,-42.32,56.14,13.03,0.2397,-0.0925,0.1247,-0.0716,0.2431,-0.1805
15.5382,271.60,-1088.24,66.46,-41.94,57.83,12.32,0.2227,-0.0472,0.1365,-0.0665,0.2425,-0.1791
15.5799,271.26,-1088.64,66.71,-41.57,59.67,11.60,0.2045,0.0012,0.1367,-0.0610,0.2404,-0.1772
15.6219,270.89,-1089.06,67.00,-41.35,61.67,11.02,0.1860,0.0460,0.1252,-0.0556,0.2379,-0.1754
15.6635,270.53,-1089.49,67.22,-40.99,63.13,10.98,0.1683,0.0880,0.1081,-0.0511,0.2349,-0.1726
15.7057,270.17,-1089.91,67.32,-41.39,64.52,11.48,0.1518,0.1259,0.0863,-0.0478,0.2318,-0.1694
15.7472,269.90,-1090.14,67.40,-41.76,66.32,11.53,0.1360,0.1553,0.0584,-0.0462,0.2268,-0.1670
15.7890,269.58,-1090.10,67.42,-41.36,68.70,10.14,0.1215,0.1785,0.0284,-0.0458,0.2199,-0.1649
15.8303,269.17,-1090.08,67.36,-41.18,72.34,8.55,0.1092,0.1968,-0.0028,-0.0452,0.2144,-0.1632
15.8722,268.70,-1090.11,67.28,-42.00,76.20,6.73,0.1000,0.2130,-0.0363,-0.0442,0.2089,-0.1617
15.9140,268.26,-1089.83,67.04,-41.88,80.75,4.18,0.0940,0.2189,-0.0691,-0.0416,0.2002,-0.1625
15.9562,267.82,-1089.86,66.76,-43.04,84.50,1.61,0.0888,0.2191,-0.0960,-0.0416,0.1947,-0.1646
15.9980,267.30,-1089.71,66.58,-43.59,88.05,-0.72,0.0852,0.2182,-0.1126,-0.0433,0.1903,-0.1678
16.0392,266.82,-1089.63,66.51,-43.55,92.00,-2.66,0.0816,0.2179,-0.1234,-0.0478,0.1871,-0.1711
16.0812,266.30,-1089.53,66.61,-43.05,96.63,-5.07,0.0804,0.2170,-0.1301,-0.0535,0.1814,-0.1762
16.1231,265.83,-1089.57,66.79,-42.40,102.55,-8.63,0.0795,0.2177,-0.1377,-0.0645,0.1716,-0.1809
16.1648,265.40,-1089.61,67.13,-41.17,110.34,-13.22,0.0797,0.2186,-0.1443,-0.0810,0.1551,-0.1863
16.2067,265.17,-1089.71,67.56,-39.15,118.47,-17.98,0.0789,0.2234,-0.1537,-0.1045,0.1301,-0.1916
16.2485,265.02,-1089.68,68.07,-35.80,127.15,-22.46,0.0778,0.2271,-0.1636,-0.1320,0.0941,-0.1962
16.2901,265.02,-1089.68,68.56,-31.92,134.81,-26.95,0.0756,0.2315,-0.1738,-0.1625,0.0494,-0.1986
16.3317,265.15,-1089.75,68.97,-28.60,141.95,-30.64,0.0721,0.2368,-0.1841,-0.1951,-0.0017,-0.1946
16.3739,265.31,-1089.69,69.34,-25.39,147.61,-33.53,0.0683,0.2407,-0.1935,-0.2220,-0.0565,-0.1827
16.4155,265.48,-1089.61,69.56,-22.48,152.06,-35.44,0.0654,0.2452,-0.2001,-0.2409,-0.1147,-0.1580
16.4570,265.68,-1089.60,69.65,-19.92,156.20,-36.58,0.0626,0.2501,-0.2053,-0.2514,-0.1684,-0.1232
16.4992,265.98,-1089.53,69.68,-18.14,159.50,-38.03,0.0601,0.2537,-0.2067,-0.2529,-0.2170,-0.0791
16.5415,266.25,-1089.48,69.67,-16.15,161.74,-39.81,0.0569,0.2576,-0.2072,-0.2438,-0.2542,-0.0280
16.5836,266.64,-1089.51,69.62,-14.59,163.85,-41.26,0.0538,0.2604,-0.2053,-0.2309,-0.2744,0.0237
16.6253,266.94,-1089.59,69.70,-12.30,165.54,-43.01,0.0527,0.2615,-0.2024,-0.2152,-0.2796,0.0713
16.6673,267.31,-1089.71,69.65,-10.48,166.67,-44.66,0.0516,0.2629,-0.2003,-0.2062,-0.2723,0.1140
16.7085,267.79,-1089.89,69.53,-9.65,166.98,-45.13,0.0520,0.2640,-0.1981,-0.2037,-0.2496,0.1501
16.7505,268.32,-1090.11,69.41,-10.27,166.66,-45.40,0.0529,0.2651,-0.1958,-0.2041,-0.2152,0.1807
16.7927,268.81,-1090.26,69.26,-11.43,164.99,-44.75,0.0542,0.2640,-0.1937,-0.2057,-0.1669,0.2018
16.8342,269.29,-1090.39,69.09,-13.47,162.48,-44.22,0.0567,0.2610,-0.1909,-0.2045,-0.1126,0.2119
16.8758,269.80,-1090.43,68.76,-16.09,159.40,-42.74,0.0600,0.2568,-0.1871,-0.2016,-0.0531,0.2088
16.9176,270.27,-1090.36,68.35,-19.64,155.32,-41.60,0.0658,0.2503,-0.1819,-0.1961,0.0054,0.1905
16.9594,270.81,-1090.26,67.73,-23.94,150.68,-39.40,0.0726,0.2439,-0.1749,-0.1903,0.0593,0.1607
17.0012,271.35,-1090.07,67.08,-28.82,145.05,-37.51,0.0792,0.2366,-0.1675,-0.1833,0.1075,0.1240
17.0426,271.93,-1089.70,66.43,-33.62,138.42,-34.92,0.0854,0.2269,-0.1605,-0.1750,0.1474,0.0823
17.0840,272.53,-1089.24,65.82,-37.78,130.29,-31.27,0.0917,0.2167,-0.1534,-0.1630,0.1791,0.0398
17.1256,273.05,-1088.72,65.30,-41.03,121.50,-27.27,0.0975,0.2072,-0.1469,-0.1466,0.2003,-0.0039
17.1672,273.66,-1088.42,64.82,-44.12,112.45,-21.74,0.0998,0.1996,-0.1403,-0.1310,0.2171,-0.0428
17.2094,274.10,-1088.14,64.46,-46.51,104.32,-16.56,0.0993,0.1938,-0.1352,-0.1161,0.2284,-0.0806
17.2513,274.45,-1087.97,64.15,-48.64,97.23,-11.49,0.0965,0.1920,-0.1309,-0.1069,0.2306,-0.1096
17.2932,274.65,-1087.80,63.86,-50.23,92.93,-8.49,0.0909,0.1914,-0.1273,-0.0957,0.2268,-0.1228
17.3362,274.81,-1087.42,63.61,-50.21,89.92,-6.49,0.0818,0.1899,-0.1251,-0.0811,0.2197,-0.1318
17.3781,274.80,-1087.22,63.45,-50.40,88.69,-5.94,0.0727,0.1867,-0.1268,-0.0744,0.2162,-0.1318
17.4204,274.70,-1087.10,63.35,-50.87,87.38,-5.32,0.0676,0.1788,-0.1317,-0.0741,0.2156,-0.1330
17.4631,274.44,-1087.08,63.44,-51.77,86.27,-3.93,0.0696,0.1670,-0.1427,-0.0754,0.2158,-0.1365
17.5052,274.06,-1086.87,63.60,-51.55,85.30,-2.67,0.0799,0.1487,-0.1586,-0.0764,0.2148,-0.1401
17.5470,273.62,-1086.71,63.87,-50.95,84.23,-1.88,0.0991,0.1230,-0.1726,-0.0766,0.2151,-0.1460
17.5890,273.14,-1086.40,64.19,-50.15,82.68,-0.62,0.1230,0.0883,-0.1868,-0.0769,0.2139,-0.1535
17.6306,272.61,-1086.09,64.40,-49.08,80.90,0.75,0.1531,0.0468,-0.1966,-0.0779,0.2126,-0.1606
17.6725,272.04,-1085.83,64.58,-49.09,79.64,2.57,0.1869,0.0014,-0.1975,-0.0789,0.2118,-0.1685
17.7145,271.54,-1085.56,64.71,-48.98,78.94,3.83,0.2190,-0.0415,-0.1908,-0.0802,0.2101,-0.1750
17.7560,271.17,-1085.27,64.89,-49.02,78.44,4.32,0.2468,-0.0796,-0.1750,-0.0810,0.2072,-0.1833
17.7981,270.94,-1085.03,65.17,-48.53,77.86,4.87,0.2674,-0.1120,-0.1465,-0.0842,0.2033,-0.1921
17.8396,270.79,-1084.78,65.46,-47.16,76.81,5.42,0.2791,-0.1345,-0.1095,-0.0880,0.2009,-0.2020
17.8811,270.68,-1084.84,65.74,-46.47,75.41,6.02,0.2869,-0.1459,-0.0674,-0.0912,0.2014,-0.2099
17.9219,270.57,-1084.92,66.06,-46.10,73.97,6.98,0.2905,-0.1469,-0.0224,-0.0914,0.2022,-0.2156
17.9634,270.48,-1085.07,66.33,-45.32,72.68,7.40,0.2876,-0.1385,0.0195,-0.0888,0.2051,-0.2175
18.0047,270.33,-1085.28,66.55,-44.76,71.71,7.78,0.2818,-0.1208,0.0572,-0.0831,0.2098,-0.2166
18.0449,270.15,-1085.71,66.73,-44.60,71.40,7.76,0.2718,-0.0918,0.0882,-0.0760,0.2163,-0.2130
18.0864,270.01,-1086.21,66.96,-45.11,72.05,7.38,0.2574,-0.0516,0.1084,-0.0671,0.2229,-0.2080
18.1276,269.83,-1086.63,67.17,-44.39,73.14,5.36,0.2403,-0.0036,0.1194,-0.0575,0.2266,-0.2013
18.1694,269.67,-1087.17,67.44,-43.78,73.95,4.54,0.2196,0.0458,0.1177,-0.0489,0.2295,-0.1943
18.2109,269.49,-1087.71,67.62,-43.36,74.70,4.37,0.1986,0.0913,0.1067,-0.0419,0.2314,-0.1864
18.2521,269.31,-1088.08,67.83,-43.19,75.66,4.69,0.1785,0.1297,0.0860,-0.0370,0.2301,-0.1794
18.2939,269.06,-1088.42,67.97,-42.29,77.12,4.05,0.1596,0.1627,0.0587,-0.0341,0.2279,-0.1726
18.3358,268.72,-1088.63,68.23,-42.08,80.20,3.42,0.1422,0.1898,0.0236,-0.0330,0.2239,-0.1689
18.3777,268.32,-1088.70,68.45,-40.51,84.69,1.03,0.1295,0.2065,-0.0169,-0.0342,0.2164,-0.1676
18.4195,267.93,-1088.77,68.60,-39.60,89.42,-1.64,0.1184,0.2184,-0.0613,-0.0382,0.2075,-0.1685
18.4615,267.54,-1088.91,68.73,-38.71,94.68,-4.18,0.1095,0.2240,-0.0993,-0.0455,0.2001,-0.1701
18.5026,267.08,-1088.94,68.87,-37.79,100.38,-7.59,0.1020,0.2273,-0.1349,-0.0544,0.1921,-0.1735
18.5447,266.59,-1089.03,69.04,-36.29,105.34,-10.71,0.0960,0.2270,-0.1581,-0.0660,0.1854,-0.1761
18.5866,265.99,-1089.19,69.33,-34.86,110.83,-13.67,0.0905,0.2297,-0.1744,-0.0775,0.1784,-0.1788
18.6282,265.37,-1089.39,69.80,-32.10,115.49,-16.28,0.0861,0.2328,-0.1835,-0.0910,0.1694,-0.1807
18.6699,264.82,-1089.86,70.30,-30.16,121.31,-18.09,0.0814,0.2371,-0.1896,-0.1053,0.1569,-0.1831
18.7109,264.32,-1090.19,70.78,-27.43,127.29,-20.30,0.0776,0.2397,-0.1928,-0.1218,0.1385,-0.1877
18.7528,263.92,-1090.69,71.13,-24.99,134.10,-23.13,0.0755,0.2447,-0.1932,-0.1444,0.1084,-0.1913
18.7945,263.68,-1091.17,71.38,-22.86,141.99,-26.21,0.0729,0.2506,-0.1946,-0.1705,0.0680,-0.1927
18.8365,263.47,-1091.57,71.53,-20.08,149.55,-30.14,0.0696,0.2561,-0.1969,-0.1955,0.0195,-0.1890
18.8783,263.32,-1091.71,71.63,-16.77,155.89,-35.19,0.0661,0.2608,-0.1993,-0.2166,-0.0364,-0.1781
18.9202,263.32,-1091.78,71.52,-14.14,161.17,-38.59,0.0622,0.2655,-0.2000,-0.2318,-0.0932,-0.1580
18.9623,263.38,-1091.72,71.41,-12.65,164.90,-40.80,0.0592,0.2675,-0.2014,-0.2398,-0.1468,-0.1282
19.0051,263.30,-1091.47,71.28,-11.37,166.22,-42.48,0.0575,0.2688,-0.2023,-0.2386,-0.1909,-0.0901
19.0470,263.33,-1091.33,71.08,-11.09,167.06,-43.62,0.0556,0.2692,-0.2021,-0.2299,-0.2183,-0.0415
19.0891,263.35,-1091.17,70.83,-11.35,167.40,-44.88,0.0536,0.2682,-0.2014,-0.2178,-0.2278,0.0126
19.1305,263.39,-1090.95,70.52,-12.15,166.81,-45.41,0.0515,0.2659,-0.1995,-0.2030,-0.2225,0.0682
19.1723,263.48,-1090.79,70.17,-13.43,165.76,-45.12,0.0531,0.2663,-0.1955,-0.1903,-0.2039,0.1130
19.2140,263.68,-1090.68,69.84,-15.48,164.62,-45.12,0.0529,0.2657,-0.1914,-0.1813,-0.1777,0.1473
19.2562,263.92,-1090.53,69.55,-17.43,162.58,-44.22,0.0527,0.2626,-0.1866,-0.1780,-0.1418,0.1695
19.2979,264.24,-1090.39,69.25,-19.55,159.77,-43.12,0.0543,0.2597,-0.1813,-0.1777,-0.0987,0.1816
19.3400,264.67,-1090.23,68.92,-22.37,156.27,-41.64,0.0570,0.2562,-0.1762,-0.1799,-0.0502,0.1804
19.3814,265.16,-1090.07,68.59,-25.71,151.63,-39.51,0.0612,0.2520,-0.1716,-0.1821,-0.0023,0.1650
19.4232,265.85,-1089.80,68.21,-29.86,145.28,-36.23,0.0653,0.2474,-0.1687,-0.1846,0.0441,0.1401
19.4642,266.40,-1089.45,68.11,-32.70,137.82,-31.83,0.0724,0.2412,-0.1695,-0.1831,0.0905,0.1042
19.5057,267.08,-1089.20,68.01,-35.42,129.44,-26.51,0.0803,0.2346,-0.1691,-0.1772,0.1334,0.0611
19.5472,267.47,-1088.88,68.03,-36.86,121.45,-22.15,0.0889,0.2266,-0.1683,-0.1631,0.1681,0.0172
19.5888,268.06,-1088.76,68.00,-38.57,113.29,-17.16,0.0946,0.2183,-0.1654,-0.1424,0.1961,-0.0285
19.6308,268.35,-1088.46,68.00,-39.15,106.03,-12.88,0.1010,0.2104,-0.1613,-0.1196,0.2122,-0.0672
19.6723,268.71,-1088.38,67.91,-39.96,99.65,-9.20,0.1050,0.2050,-0.1559,-0.0946,0.2235,-0.1028
19.7143,268.95,-1088.21,67.73,-40.26,94.35,-6.21,0.1069,0.2007,-0.1501,-0.0745,0.2265,-0.1269
19.7567,269.29,-1087.99,67.56,-40.53,90.30,-4.18,0.1063,0.1979,-0.1437,-0.0592,0.2278,-0.1455
19.7979,269.65,-1087.75,67.36,-40.48,87.66,-2.80,0.1023,0.1969,-0.1401,-0.0512,0.2261,-0.1529
19.8394,270.03,-1087.49,67.09,-40.47,85.95,-1.75,0.0965,0.1935,-0.1407,-0.0488,0.2242,-0.1545
19.8813,270.35,-1087.45,66.80,-41.11,84.32,-0.98,0.0927,0.1897,-0.1458,-0.0485,0.2246,-0.1543
19.9233,270.57,-1087.46,66.57,-42.59,82.76,0.49,0.0920,0.1827,-0.1559,-0.0497,0.2246,-0.1550
19.9652,270.67,-1087.31,66.32,-43.23,81.86,0.97,0.0963,0.1682,-0.1671,-0.0518,0.2249,-0.1553
20.0070,270.68,-1087.29,66.14,-44.29,80.62,1.22,0.1046,0.1474,-0.1776,-0.0528,0.2254,-0.1563
20.0484,270.58,-1087.18,66.01,-45.16,79.29,1.78,0.1195,0.1197,-0.1880,-0.0533,0.2239,-0.1587
20.0902,270.44,-1086.99,65.92,-45.10,77.89,2.06,0.1433,0.0849,-0.1931,-0.0552,0.2230,-0.1627
20.1324,270.31,-1086.80,65.95,-45.32,76.27,3.33,0.1711,0.0477,-0.1950,-0.0590,0.2229,-0.1678
20.1747,270.10,-1086.59,66.00,-45.02,74.73,4.06,0.1999,0.0041,-0.1905,-0.0618,0.2226,-0.1736
20.2162,269.93,-1086.45,66.04,-45.08,73.13,5.47,0.2258,-0.0379,-0.1777,-0.0644,0.2230,-0.1793
20.2577,269.83,-1086.21,66.07,-44.83,72.26,6.23,0.2486,-0.0772,-0.1532,-0.0677,0.2235,-0.1841
20.3000,269.76,-1086.08,66.09,-44.65,71.60,6.61,0.2655,-0.1091,-0.1220,-0.0703,0.2239,-0.1882
20.3414,269.74,-1086.05,66.17,-44.90,70.76,6.65,0.2740,-0.1341,-0.0869,-0.0716,0.2242,-0.1925
20.3833,269.73,-1086.01,66.23,-44.61,69.70,6.97,0.2732,-0.1496,-0.0459,-0.0730,0.2239,-0.1954
20.4257,269.76,-1086.08,66.35,-44.06,68.86,7.49,0.2683,-0.1540,-0.0056,-0.0749,0.2242,-0.1975
20.4669,269.74,-1086.23,66.39,-43.81,67.74,8.05,0.2596,-0.1487,0.0354,-0.0765,0.2264,-0.1984
20.5084,269.70,-1086.44,66.42,-43.83,67.02,8.69,0.2492,-0.1331,0.0708,-0.0774,0.2285,-0.1975
20.5504,269.58,-1086.80,66.47,-44.09,66.54,8.71,0.2380,-0.1094,0.0998,-0.0757,0.2303,-0.1963
20.5921,269.47,-1087.17,66.59,-44.36,66.59,8.99,0.2272,-0.0748,0.1208,-0.0728,0.2316,-0.1932
20.6342,269.28,-1087.62,66.66,-44.29,66.59,8.62,0.2144,-0.0359,0.1320,-0.0685,0.2329,-0.1898
20.6756,269.10,-1088.20,66.78,-44.76,67.12,8.80,0.2010,0.0108,0.1354,-0.0635,0.2333,-0.1872
20.7172,268.91,-1088.61,66.95,-44.86,67.95,8.84,0.1859,0.0564,0.1300,-0.0591,0.2321,-0.1848
20.7593,268.67,-1088.90,67.13,-44.20,70.07,7.92,0.1695,0.0992,0.1154,-0.0545,0.2292,-0.1830
20.8013,268.33,-1089.14,67.34,-44.02,72.08,7.15,0.1547,0.1376,0.0924,-0.0505,0.2250,-0.1816
20.8427,267.95,-1089.20,67.56,-43.02,75.18,6.63,0.1391,0.1670,0.0601,-0.0467,0.2204,-0.1814
20.8844,267.50,-1089.22,67.80,-42.18,78.03,5.40,0.1232,0.1885,0.0205,-0.0433,0.2143,-0.1823
20.9260,267.03,-1089.17,68.00,-41.02,81.74,4.18,0.1081,0.2021,-0.0210,-0.0407,0.2065,-0.1844
20.9677,266.55,-1089.08,68.21,-40.08,85.81,2.56,0.0968,0.2090,-0.0612,-0.0402,0.1984,-0.1875
21.0096,266.05,-1089.08,68.44,-38.73,90.50,0.40,0.0903,0.2177,-0.1004,-0.0427,0.1929,-0.1910
21.0516,265.55,-1089.07,68.65,-37.59,95.20,-2.00,0.0891,0.2216,-0.1333,-0.0459,0.1872,-0.1953
21.0932,265.14,-1089.18,68.85,-35.96,100.02,-4.87,0.0899,0.2238,-0.1572,-0.0530,0.1829,-0.1973
21.1348,264.74,-1089.32,69.10,-35.15,104.87,-7.39,0.0904,0.2266,-0.1733,-0.0601,0.1798,-0.1989
21.1763,264.43,-1089.51,69.36,-33.69,109.68,-9.82,0.0876,0.2281,-0.1837,-0.0689,0.1759,-0.1984
21.2180,264.16,-1089.81,69.66,-32.60,115.30,-12.83,0.0835,0.2296,-0.1909,-0.0788,0.1690,-0.1979
21.2598,263.88,-1090.04,69.98,-30.70,121.89,-16.34,0.0785,0.2310,-0.1967,-0.0920,0.1521,-0.1974
21.3018,263.78,-1090.51,70.21,-28.66,130.01,-20.68,0.0716,0.2360,-0.2020,-0.1102,0.1251,-0.1994
21.3432,263.92,-1090.90,70.46,-27.18,138.18,-24.49,0.0633,0.2400,-0.2087,-0.1320,0.0847,-0.2028
21.3844,264.04,-1091.07,70.71,-23.73,145.38,-28.12,0.0561,0.2433,-0.2141,-0.1566,0.0334,-0.2029
21.4269,264.31,-1091.27,70.86,-21.05,151.76,-31.35,0.0481,0.2483,-0.2192,-0.1853,-0.0190,-0.1963
21.4683,264.64,-1091.29,71.03,-18.66,156.82,-33.81,0.0414,0.2528,-0.2221,-0.2143,-0.0713,-0.1828
21.5106,264.93,-1091.21,71.13,-15.98,160.67,-35.63,0.0355,0.2572,-0.2243,-0.2352,-0.1239,-0.1584
21.5531,265.22,-1090.97,71.27,-13.93,163.16,-36.91,0.0311,0.2579,-0.2251,-0.2417,-0.1689,-0.1252
21.5951,265.39,-1090.62,71.44,-12.03,163.91,-38.60,0.0284,0.2550,-0.2251,-0.2427,-0.2062,-0.0852
21.6369,265.57,-1090.28,71.41,-11.38,163.84,-39.11,0.0268,0.2529,-0.2227,-0.2371,-0.2292,-0.0377
21.6791,265.70,-1090.00,71.27,-11.94,163.14,-39.33,0.0264,0.2527,-0.2185,-0.2286,-0.2358,0.0107
21.7204,265.81,-1089.61,70.95,-13.60,161.62,-38.71,0.0275,0.2525,-0.2124,-0.2221,-0.2277,0.0560
21.7623,265.92,-1089.15,70.40,-16.63,158.80,-37.44,0.0290,0.2521,-0.2038,-0.2215,-0.2088,0.0998
21.8038,266.25,-1088.68,69.58,-21.34,154.75,-34.78,0.0296,0.2502,-0.1937,-0.2208,-0.1771,0.1379
21.8448,266.61,-1088.28,68.84,-26.15,150.86,-33.21,0.0314,0.2471,-0.1842,-0.2168,-0.1342,0.1642
21.8867,267.17,-1087.95,68.15,-30.34,146.89,-30.65,0.0329,0.2434,-0.1765,-0.2113,-0.0840,0.1757
21.9287,267.85,-1087.63,67.52,-33.52,142.47,-28.72,0.0362,0.2387,-0.1702,-0.2058,-0.0345,0.1720
21.9708,268.68,-1087.29,66.96,-36.28,138.00,-26.07,0.0396,0.2338,-0.1655,-0.2025,0.0137,0.1543
22.0126,269.64,-1086.96,66.49,-38.68,132.63,-23.12,0.0430,0.2283,-0.1621,-0.2012,0.0588,0.1257
22.0540,270.61,-1086.70,66.11,-40.79,126.81,-20.34,0.0482,0.2231,-0.1584,-0.1976,0.1015,0.0906
22.0962,271.45,-1086.48,65.83,-42.61,121.01,-18.11,0.0558,0.2187,-0.1534,-0.1871,0.1417,0.0536
22.1375,272.24,-1086.24,65.52,-43.95,115.51,-16.04,0.0649,0.2129,-0.1464,-0.1689,0.1714,0.0176
22.1799,272.96,-1086.08,65.31,-45.38,110.13,-13.60,0.0734,0.2073,-0.1402,-0.1457,0.1976,-0.0156
22.2211,273.55,-1085.83,65.10,-45.73,104.90,-11.83,0.0826,0.2006,-0.1342,-0.1196,0.2106,-0.0463
22.2627,274.06,-1085.78,64.98,-46.27,100.63,-10.01,0.0905,0.1946,-0.1300,-0.0960,0.2206,-0.0757
22.3043,274.53,-1085.78,64.73,-46.39,96.66,-8.51,0.0966,0.1891,-0.1267,-0.0783,0.2251,-0.1007
22.3461,274.86,-1086.03,64.62,-47.45,93.55,-6.98,0.1011,0.1846,-0.1259,-0.0645,0.2273,-0.1238
22.3883,275.14,-1086.05,64.45,-47.63,90.86,-5.57,0.1024,0.1774,-0.1260,-0.0546,0.2250,-0.1400
22.4302,275.39,-1086.26,64.34,-48.47,88.89,-4.16,0.1006,0.1714,-0.1270,-0.0474,0.2223,-0.1496
22.4724,275.55,-1086.46,64.11,-49.11,86.91,-3.24,0.0976,0.1638,-0.1306,-0.0436,0.2220,-0.1501
22.5149,275.66,-1086.75,63.97,-50.71,84.20,-1.88,0.0977,0.1518,-0.1392,-0.0410,0.2239,-0.1477
22.5565,275.64,-1086.84,63.88,-51.57,81.16,0.28,0.1036,0.1327,-0.1525,-0.0405,0.2237,-0.1454
22.5992,275.50,-1086.96,63.89,-51.88,77.69,2.77,0.1176,0.1069,-0.1679,-0.0413,0.2259,-0.1439
22.6413,275.22,-1086.99,63.93,-52.29,75.16,4.87,0.1408,0.0748,-0.1823,-0.0419,0.2281,-0.1448
22.6837,274.88,-1086.78,63.98,-51.74,72.43,6.01,0.1685,0.0323,-0.1911,-0.0441,0.2287,-0.1458
22.7255,274.45,-1086.66,64.01,-51.49,70.74,7.22,0.1942,-0.0139,-0.1945,-0.0445,0.2300,-0.1490
22.7676,274.09,-1086.41,64.01,-51.10,69.09,8.65,0.2218,-0.0632,-0.1863,-0.0468,0.2300,-0.1528
22.8096,273.79,-1086.15,64.01,-50.48,67.63,10.40,0.2448,-0.1105,-0.1683,-0.0492,0.2304,-0.1580
22.8514,273.49,-1085.89,64.05,-49.74,66.11,12.21,0.2618,-0.1555,-0.1433,-0.0519,0.2314,-0.1627
22.8933,273.25,-1085.73,64.12,-48.95,64.33,14.44,0.2718,-0.1932,-0.1086,-0.0529,0.2331,-0.1677
22.9350,273.03,-1085.60,64.25,-47.87,62.95,16.29,0.2750,-0.2200,-0.0663,-0.0530,0.2339,-0.1730
22.9766,272.85,-1085.53,64.44,-46.73,61.84,17.37,0.2736,-0.2301,-0.0212,-0.0528,0.2349,-0.1772
23.0183,272.65,-1085.51,64.58,-45.70,61.04,18.06,0.2702,-0.2269,0.0248,-0.0516,0.2369,-0.1807
23.0597,272.44,-1085.64,64.72,-45.25,60.10,18.74,0.2646,-0.2111,0.0684,-0.0495,0.2397,-0.1833
23.1011,272.17,-1085.87,64.75,-44.92,59.35,18.75,0.2575,-0.1833,0.1080,-0.0461,0.2435,-0.1842
23.1426,271.89,-1086.18,64.93,-45.31,58.95,19.43,0.2480,-0.1436,0.1393,-0.0426,0.2472,-0.1848
23.1842,271.63,-1086.49,65.06,-44.94,59.41,18.98,0.2346,-0.0984,0.1597,-0.0397,0.2497,-0.1831
23.2256,271.37,-1086.77,65.30,-44.78,59.98,18.58,0.2192,-0.0514,0.1672,-0.0366,0.2502,-0.1811
23.2674,271.07,-1087.14,65.49,-44.53,61.64,17.74,0.2047,-0.0028,0.1666,-0.0337,0.2501,-0.1774
23.3089,270.83,-1087.37,65.72,-44.19,63.49,16.88,0.1893,0.0433,0.1564,-0.0326,0.2482,-0.1729
23.3505,270.52,-1087.61,65.92,-44.00,65.64,15.62,0.1726,0.0853,0.1363,-0.0310,0.2457,-0.1688
23.3911,270.15,-1087.77,66.14,-43.74,67.96,14.31,0.1540,0.1209,0.1088,-0.0293,0.2423,-0.1655
23.4327,269.76,-1087.94,66.40,-43.41,71.22,13.11,0.1368,0.1519,0.0724,-0.0277,0.2390,-0.1634
23.4742,269.34,-1087.91,66.69,-42.78,74.32,11.35,0.1217,0.1741,0.0345,-0.0268,0.2324,-0.1626
23.5155,268.84,-1087.90,66.99,-41.71,77.52,9.37,0.1101,0.1909,-0.0026,-0.0255,0.2262,-0.1630
23.5569,268.25,-1087.93,67.30,-40.67,80.98,7.94,0.1030,0.2027,-0.0401,-0.0255,0.2201,-0.1638
23.5982,267.58,-1087.92,67.63,-39.93,84.80,6.27,0.1017,0.2104,-0.0780,-0.0270,0.2132,-0.1654
23.6401,266.84,-1087.93,67.97,-38.40,89.38,3.46,0.1033,0.2124,-0.1070,-0.0312,0.2073,-0.1666
23.6821,266.15,-1087.94,68.35,-37.23,94.77,1.12,0.1067,0.2137,-0.1294,-0.0383,0.2022,-0.1670
23.7241,265.39,-1088.20,68.79,-35.93,100.35,-2.61,0.1110,0.2171,-0.1448,-0.0459,0.1991,-0.1681
23.7656,264.76,-1088.50,69.24,-34.32,107.81,-5.65,0.1124,0.2225,-0.1569,-0.0577,0.1944,-0.1693
23.8073,264.30,-1088.87,69.67,-32.82,115.11,-10.51,0.1097,0.2259,-0.1659,-0.0740,0.1844,-0.1711
23.8486,264.01,-1089.22,70.04,-31.06,123.33,-14.75,0.1055,0.2300,-0.1742,-0.0961,0.1650,-0.1716
23.8902,263.87,-1089.59,70.31,-28.60,131.96,-19.91,0.1004,0.2343,-0.1815,-0.1213,0.1358,-0.1715
23.9321,263.99,-1089.95,70.53,-26.09,140.92,-24.60,0.0943,0.2392,-0.1887,-0.1478,0.0947,-0.1727
23.9741,264.18,-1090.07,70.79,-22.56,148.50,-28.75,0.0870,0.2449,-0.1963,-0.1772,0.0422,-0.1723
