ArmSpan,133.50
Timestamp,HeadX,HeadY,HeadZ,HeadPitch,HeadYaw,HeadRoll,LeftX_norm,LeftY_norm,LeftZ_norm,RightX_norm,RightY_norm,RightZ_norm
22.9035,267.75,-1088.33,68.24,-40.13,67.27,13.09,0.1673,0.1353,0.0870,-0.0649,0.2703,-0.1721
22.9457,267.68,-1088.44,68.18,-40.39,69.67,12.19,0.1432,0.1715,0.0610,-0.0626,0.2657,-0.1712
22.9878,267.44,-1088.48,68.03,-40.62,72.94,9.14,0.1264,0.2017,0.0312,-0.0601,0.2610,-0.1701
23.0291,267.04,-1088.39,67.85,-40.95,77.68,4.91,0.1148,0.2236,0.0014,-0.0563,0.2533,-0.1713
23.0710,266.50,-1088.24,67.75,-41.62,84.07,0.09,0.1051,0.2436,-0.0381,-0.0536,0.2437,-0.1730
23.1128,265.94,-1087.97,67.70,-41.10,91.06,-4.83,0.0977,0.2548,-0.0817,-0.0527,0.2332,-0.1749
23.1547,265.33,-1087.79,67.68,-40.52,97.78,-9.30,0.0991,0.2557,-0.1130,-0.0547,0.2208,-0.1781
23.1973,264.72,-1087.67,67.76,-39.88,104.59,-13.93,0.0990,0.2581,-0.1396,-0.0629,0.2053,-0.1828
23.2379,264.09,-1087.47,67.93,-38.27,111.81,-18.84,0.0971,0.2568,-0.1644,-0.0764,0.1835,-0.1868
23.2796,263.55,-1087.40,68.14,-36.45,119.18,-23.09,0.0958,0.2585,-0.1871,-0.0952,0.1542,-0.1885
23.3216,263.00,-1087.27,68.43,-33.86,126.43,-27.88,0.0982,0.2591,-0.2029,-0.1181,0.1177,-0.1907
23.3632,262.59,-1087.22,68.75,-30.96,133.29,-31.76,0.0987,0.2626,-0.2174,-0.1465,0.0760,-0.1915
23.4054,262.23,-1087.12,69.19,-27.94,140.02,-35.62,0.0976,0.2643,-0.2306,-0.1754,0.0302,-0.1909
23.4469,261.99,-1086.95,69.59,-23.96,145.45,-38.87,0.0952,0.2680,-0.2427,-0.2037,-0.0193,-0.1860
23.4885,261.83,-1086.82,69.97,-20.09,150.77,-42.20,0.0947,0.2703,-0.2481,-0.2277,-0.0714,-0.1737
23.5298,261.76,-1086.56,70.24,-16.79,154.67,-45.33,0.0944,0.2733,-0.2527,-0.2469,-0.1212,-0.1495
23.5722,261.70,-1086.33,70.40,-13.79,157.83,-48.10,0.0935,0.2775,-0.2552,-0.2578,-0.1629,-0.1163
23.6149,261.67,-1086.03,70.54,-11.65,160.26,-50.13,0.0919,0.2808,-0.2558,-0.2621,-0.1966,-0.0728
23.6564,261.55,-1085.77,70.60,-9.25,161.49,-51.82,0.0906,0.2829,-0.2535,-0.2582,-0.2184,-0.0218
23.6985,261.68,-1085.68,70.59,-8.22,163.25,-53.14,0.0855,0.2865,-0.2519,-0.2534,-0.2232,0.0295
23.7398,261.73,-1085.46,70.60,-7.16,163.89,-53.92,0.0821,0.2867,-0.2496,-0.2433,-0.2176,0.0794
23.7818,261.92,-1085.27,70.47,-7.16,163.53,-54.32,0.0781,0.2870,-0.2465,-0.2334,-0.1990,0.1244
23.8235,262.16,-1085.09,70.32,-7.77,162.24,-54.08,0.0744,0.2862,-0.2431,-0.2263,-0.1662,0.1595
23.8657,262.45,-1084.97,70.14,-9.19,160.70,-53.38,0.0712,0.2833,-0.2381,-0.2210,-0.1265,0.1846
23.9073,262.79,-1084.89,69.95,-11.07,158.36,-52.32,0.0688,0.2793,-0.2331,-0.2181,-0.0826,0.1995
23.9489,263.14,-1084.92,69.64,-13.74,155.67,-51.10,0.0685,0.2752,-0.2263,-0.2162,-0.0304,0.2023
23.9911,263.58,-1085.00,69.29,-17.27,152.57,-49.15,0.0700,0.2704,-0.2184,-0.2133,0.0251,0.1914
24.0324,264.08,-1085.08,68.87,-21.90,148.34,-46.51,0.0729,0.2646,-0.2093,-0.2094,0.0783,0.1681
24.0738,264.71,-1085.24,68.32,-28.03,142.46,-42.09,0.0759,0.2593,-0.1998,-0.2051,0.1288,0.1351
24.1153,265.44,-1085.36,67.90,-34.07,134.75,-34.71,0.0811,0.2530,-0.1917,-0.1980,0.1686,0.0942
24.1571,266.13,-1085.28,67.62,-38.37,124.51,-26.88,0.0883,0.2439,-0.1859,-0.1840,0.1975,0.0518
24.1984,266.76,-1085.24,67.39,-40.71,113.76,-19.15,0.0973,0.2353,-0.1790,-0.1634,0.2169,0.0119
24.2405,267.43,-1085.38,67.14,-42.58,103.63,-11.43,0.1064,0.2285,-0.1704,-0.1418,0.2326,-0.0253
24.2824,267.97,-1085.58,66.93,-43.53,93.59,-3.65,0.1154,0.2217,-0.1621,-0.1247,0.2424,-0.0593
24.3240,268.47,-1085.89,66.81,-44.17,84.33,4.08,0.1218,0.2159,-0.1548,-0.1102,0.2510,-0.0948
24.3660,268.87,-1086.09,66.66,-43.47,76.57,10.48,0.1260,0.2111,-0.1475,-0.0981,0.2553,-0.1276
24.4076,269.02,-1086.27,66.62,-42.40,71.58,14.85,0.1293,0.2075,-0.1423,-0.0868,0.2556,-0.1574
24.4495,268.97,-1086.49,66.61,-41.27,70.15,15.74,0.1300,0.2059,-0.1396,-0.0756,0.2547,-0.1762
24.4912,268.84,-1086.70,66.60,-41.20,70.16,15.69,0.1284,0.2036,-0.1396,-0.0656,0.2515,-0.1846
24.5333,268.69,-1086.96,66.60,-41.05,71.45,14.56,0.1258,0.2009,-0.1425,-0.0577,0.2507,-0.1868
24.5748,268.48,-1087.21,66.63,-41.45,72.57,13.80,0.1237,0.1934,-0.1503,-0.0560,0.2502,-0.1836
24.6163,268.17,-1087.46,66.58,-41.60,73.36,13.07,0.1250,0.1805,-0.1606,-0.0563,0.2524,-0.1779
24.6581,267.78,-1087.72,66.56,-42.31,73.48,12.98,0.1299,0.1588,-0.1733,-0.0568,0.2554,-0.1712
24.6998,267.35,-1087.82,66.60,-42.80,73.51,13.75,0.1407,0.1261,-0.1873,-0.0582,0.2565,-0.1651
24.7417,266.89,-1087.84,66.70,-42.59,73.18,14.50,0.1595,0.0855,-0.2000,-0.0592,0.2579,-0.1608
24.7836,266.39,-1087.77,66.81,-42.17,72.93,15.30,0.1847,0.0412,-0.2092,-0.0598,0.2597,-0.1579
24.8253,265.92,-1087.65,66.92,-42.20,72.88,15.46,0.2120,-0.0064,-0.2123,-0.0600,0.2595,-0.1569
24.8671,265.49,-1087.26,67.03,-41.94,73.75,15.26,0.2374,-0.0601,-0.2047,-0.0609,0.2569,-0.1574
24.9091,265.13,-1086.90,67.17,-41.52,75.17,14.10,0.2583,-0.1040,-0.1922,-0.0618,0.2555,-0.1595
24.9509,264.92,-1086.58,67.27,-41.22,76.56,13.49,0.2733,-0.1362,-0.1681,-0.0630,0.2546,-0.1625
24.9926,264.86,-1086.30,67.35,-40.76,76.91,12.73,0.2823,-0.1546,-0.1366,-0.0662,0.2550,-0.1656
25.0344,264.92,-1086.22,67.40,-40.71,76.47,12.84,0.2849,-0.1567,-0.0980,-0.0694,0.2579,-0.1691
25.0754,265.01,-1086.22,67.37,-41.06,75.07,12.84,0.2846,-0.1460,-0.0536,-0.0734,0.2612,-0.1736
25.1178,265.16,-1086.22,67.39,-41.36,73.54,14.12,0.2787,-0.1270,-0.0094,-0.0787,0.2650,-0.1794
25.1595,265.31,-1086.13,67.33,-40.96,72.67,14.19,0.2697,-0.1052,0.0300,-0.0850,0.2669,-0.1833
25.2015,265.48,-1086.18,67.32,-40.88,71.52,15.05,0.2611,-0.0809,0.0615,-0.0889,0.2682,-0.1862
25.2432,265.59,-1086.20,67.26,-40.84,71.14,15.21,0.2504,-0.0477,0.0833,-0.0906,0.2683,-0.1855
25.2847,265.72,-1086.32,67.24,-40.81,71.12,15.58,0.2386,-0.0069,0.0962,-0.0897,0.2687,-0.1840
25.3262,265.78,-1086.44,67.23,-40.80,71.68,14.95,0.2255,0.0394,0.0993,-0.0883,0.2686,-0.1811
25.3680,265.82,-1086.63,67.25,-40.96,72.16,14.68,0.2083,0.0879,0.0920,-0.0852,0.2683,-0.1747
25.4103,265.79,-1086.81,67.28,-41.13,73.31,13.92,0.1877,0.1304,0.0781,-0.0818,0.2666,-0.1682
25.4521,265.70,-1086.87,67.40,-41.14,75.23,12.98,0.1681,0.1708,0.0586,-0.0782,0.2634,-0.1620
25.4939,265.52,-1086.95,67.54,-40.79,78.09,10.95,0.1491,0.2057,0.0316,-0.0749,0.2612,-0.1563
25.5351,265.29,-1087.08,67.74,-40.61,81.34,8.86,0.1327,0.2360,0.0004,-0.0708,0.2579,-0.1530
25.5771,265.00,-1087.17,67.94,-40.56,85.03,5.96,0.1195,0.2585,-0.0379,-0.0657,0.2517,-0.1519
25.6189,264.62,-1087.22,68.09,-39.90,89.57,3.07,0.1080,0.2676,-0.0825,-0.0617,0.2438,-0.1521
25.6612,264.18,-1087.16,68.19,-39.91,94.01,-0.71,0.0944,0.2650,-0.1187,-0.0617,0.2332,-0.1538
25.7031,263.66,-1086.98,68.24,-38.93,99.64,-4.58,0.0819,0.2630,-0.1531,-0.0694,0.2195,-0.1559
25.7439,263.11,-1086.83,68.29,-38.04,106.78,-9.45,0.0729,0.2559,-0.1767,-0.0815,0.2020,-0.1598
25.7860,262.59,-1086.71,68.33,-36.89,115.19,-15.09,0.0664,0.2510,-0.1933,-0.0962,0.1747,-0.1658
25.8279,262.17,-1086.76,68.44,-35.48,124.31,-21.15,0.0604,0.2522,-0.2100,-0.1145,0.1379,-0.1747
25.8701,261.83,-1086.74,68.67,-32.98,133.54,-27.58,0.0564,0.2535,-0.2228,-0.1382,0.0906,-0.1860
25.9115,261.65,-1086.65,69.01,-29.29,140.90,-32.59,0.0541,0.2546,-0.2331,-0.1652,0.0353,-0.1968
25.9528,261.62,-1086.49,69.34,-25.24,147.10,-36.73,0.0520,0.2566,-0.2416,-0.1963,-0.0235,-0.2034
25.9947,261.76,-1086.34,69.66,-21.39,152.03,-40.00,0.0493,0.2606,-0.2481,-0.2284,-0.0823,-0.2007
26.0366,261.96,-1086.13,69.95,-17.87,155.60,-42.99,0.0469,0.2634,-0.2515,-0.2505,-0.1399,-0.1863
26.0789,262.21,-1085.91,70.13,-15.08,158.06,-45.86,0.0452,0.2663,-0.2535,-0.2630,-0.1914,-0.1574
26.1210,262.45,-1085.77,70.31,-12.71,159.76,-48.02,0.0436,0.2702,-0.2550,-0.2652,-0.2298,-0.1155
26.1630,262.70,-1085.56,70.42,-11.14,160.46,-49.39,0.0424,0.2712,-0.2545,-0.2601,-0.2528,-0.0660
26.2044,262.89,-1085.38,70.49,-9.90,160.42,-50.01,0.0419,0.2736,-0.2524,-0.2478,-0.2577,-0.0130
26.2464,263.10,-1085.16,70.52,-9.22,159.60,-49.15,0.0415,0.2740,-0.2486,-0.2331,-0.2504,0.0409
26.2882,263.33,-1084.86,70.44,-9.22,158.06,-48.29,0.0429,0.2738,-0.2413,-0.2178,-0.2325,0.0887
26.3299,263.65,-1084.69,70.22,-10.04,156.34,-48.11,0.0443,0.2741,-0.2305,-0.2045,-0.2068,0.1278
26.3713,264.06,-1084.54,69.91,-11.62,154.76,-47.73,0.0448,0.2738,-0.2180,-0.1979,-0.1748,0.1589
26.4125,264.58,-1084.55,69.53,-13.65,152.45,-47.38,0.0448,0.2731,-0.2054,-0.1991,-0.1354,0.1806
26.4542,265.24,-1084.72,69.14,-16.32,150.58,-46.29,0.0448,0.2717,-0.1938,-0.2032,-0.0896,0.1921
26.4960,265.99,-1084.93,68.83,-18.85,147.94,-45.65,0.0454,0.2695,-0.1853,-0.2086,-0.0360,0.1922
26.5376,266.83,-1085.28,68.51,-21.60,145.05,-43.88,0.0458,0.2661,-0.1784,-0.2130,0.0231,0.1843
26.5793,267.73,-1085.55,68.27,-24.58,141.48,-42.81,0.0462,0.2604,-0.1742,-0.2128,0.0780,0.1649
26.6208,268.61,-1085.81,68.15,-27.12,136.79,-38.64,0.0470,0.2538,-0.1724,-0.2079,0.1302,0.1365
26.6625,269.49,-1086.05,68.06,-29.38,130.42,-33.06,0.0477,0.2462,-0.1730,-0.1932,0.1737,0.0936
26.7042,270.40,-1086.15,67.96,-32.43,121.88,-25.60,0.0498,0.2342,-0.1751,-0.1738,0.2077,0.0455
26.7464,271.16,-1086.39,67.91,-34.95,112.98,-19.17,0.0552,0.2224,-0.1784,-0.1543,0.2361,-0.0025
26.7883,271.68,-1086.48,67.83,-36.50,105.04,-13.66,0.0636,0.2127,-0.1801,-0.1344,0.2558,-0.0484
26.8301,272.17,-1086.59,67.59,-38.12,97.73,-8.84,0.0716,0.2054,-0.1811,-0.1143,0.2678,-0.0916
26.8715,272.50,-1086.69,67.28,-39.36,91.47,-3.68,0.0794,0.1990,-0.1818,-0.0980,0.2744,-0.1235
26.9134,272.84,-1086.76,66.92,-41.17,86.61,0.13,0.0868,0.1951,-0.1800,-0.0835,0.2741,-0.1481
26.9557,273.02,-1086.69,66.50,-42.15,83.30,3.13,0.0919,0.1926,-0.1805,-0.0743,0.2682,-0.1599
26.9975,273.11,-1086.60,66.18,-43.03,81.62,3.77,0.0955,0.1872,-0.1845,-0.0693,0.2636,-0.1640
27.0394,273.05,-1086.53,65.81,-44.18,79.88,4.63,0.0994,0.1772,-0.1929,-0.0674,0.2631,-0.1600
27.0808,272.79,-1086.50,65.53,-45.35,77.91,6.87,0.1059,0.1582,-0.2063,-0.0651,0.2645,-0.1553
27.1227,272.20,-1086.35,65.36,-46.30,76.06,9.09,0.1198,0.1272,-0.2215,-0.0621,0.2665,-0.1529
27.1650,271.50,-1086.16,65.36,-46.71,74.53,11.69,0.1404,0.0887,-0.2372,-0.0593,0.2684,-0.1544
27.2073,270.63,-1085.77,65.47,-46.62,73.50,13.26,0.1649,0.0429,-0.2492,-0.0564,0.2672,-0.1580
27.2495,269.75,-1085.32,65.62,-45.90,73.25,14.31,0.1895,-0.0089,-0.2569,-0.0544,0.2670,-0.1615
27.2906,268.87,-1084.76,65.75,-45.28,73.69,15.37,0.2183,-0.0610,-0.2509,-0.0527,0.2651,-0.1643
27.3319,268.05,-1084.16,65.85,-44.57,74.26,15.96,0.2441,-0.1089,-0.2364,-0.0526,0.2624,-0.1664
27.3739,267.34,-1083.61,65.90,-44.24,75.33,16.66,0.2664,-0.1522,-0.2104,-0.0545,0.2619,-0.1685
27.4153,266.75,-1083.11,65.95,-44.24,75.94,16.88,0.2860,-0.1843,-0.1762,-0.0575,0.2613,-0.1709
27.4574,266.23,-1082.61,66.04,-43.63,77.23,16.57,0.2990,-0.2078,-0.1347,-0.0592,0.2614,-0.1750
27.4988,265.83,-1082.33,66.22,-43.00,77.93,16.40,0.3052,-0.2175,-0.0888,-0.0605,0.2623,-0.1792
27.5401,265.47,-1082.19,66.44,-42.53,78.69,15.88,0.3064,-0.2132,-0.0369,-0.0605,0.2650,-0.1821
27.5819,265.22,-1082.16,66.75,-42.05,78.28,16.27,0.3018,-0.1939,0.0115,-0.0596,0.2680,-0.1841
27.6241,264.93,-1082.24,66.99,-41.10,77.65,16.04,0.2922,-0.1626,0.0527,-0.0581,0.2707,-0.1842
27.6657,264.68,-1082.54,67.21,-40.72,77.04,16.29,0.2789,-0.1230,0.0853,-0.0572,0.2736,-0.1829
27.7073,264.39,-1082.92,67.45,-40.64,76.88,15.90,0.2624,-0.0778,0.1078,-0.0560,0.2749,-0.1816
27.7489,264.11,-1083.38,67.67,-40.36,76.82,15.24,0.2420,-0.0275,0.1160,-0.0543,0.2748,-0.1806
27.7906,263.89,-1083.93,67.94,-40.08,77.24,14.81,0.2222,0.0237,0.1156,-0.0528,0.2761,-0.1816
27.8323,263.72,-1084.46,68.14,-39.90,77.74,14.03,0.2025,0.0743,0.1060,-0.0524,0.2733,-0.1795
27.8744,263.61,-1085.03,68.27,-39.95,78.22,13.56,0.1830,0.1206,0.0868,-0.0524,0.2679,-0.1770
27.9161,263.50,-1085.40,68.47,-40.25,79.41,12.40,0.1641,0.1618,0.0607,-0.0530,0.2627,-0.1762
27.9576,263.36,-1085.74,68.61,-39.88,80.74,10.98,0.1461,0.1961,0.0288,-0.0540,0.2569,-0.1752
27.9994,263.10,-1085.97,68.82,-39.69,83.28,9.00,0.1296,0.2224,-0.0069,-0.0547,0.2501,-0.1754
28.0412,262.85,-1086.16,69.01,-39.42,86.06,6.69,0.1168,0.2409,-0.0451,-0.0570,0.2430,-0.1759
28.0833,262.46,-1086.40,69.21,-39.19,89.94,3.47,0.1077,0.2531,-0.0832,-0.0586,0.2367,-0.1780
28.1251,262.05,-1086.69,69.41,-39.14,94.26,0.72,0.1001,0.2632,-0.1234,-0.0613,0.2298,-0.1811
28.1665,261.42,-1087.01,69.66,-38.61,99.14,-3.07,0.0991,0.2696,-0.1597,-0.0613,0.2238,-0.1886
28.2079,260.82,-1087.13,70.08,-37.39,103.88,-5.21,0.1002,0.2685,-0.1879,-0.0649,0.2172,-0.1967
28.2499,260.12,-1087.31,70.38,-35.22,109.62,-8.27,0.0979,0.2660,-0.2030,-0.0676,0.2109,-0.2028
28.2918,259.51,-1087.63,70.58,-34.15,116.77,-12.07,0.0935,0.2672,-0.2123,-0.0736,0.2022,-0.2049
28.3335,258.94,-1087.90,70.81,-32.49,124.74,-17.12,0.0915,0.2686,-0.2134,-0.0831,0.1883,-0.2043
28.3754,258.56,-1088.16,71.00,-30.12,133.11,-22.21,0.0901,0.2731,-0.2145,-0.0971,0.1629,-0.2025
28.4168,258.45,-1088.39,71.23,-27.69,141.00,-27.30,0.0872,0.2793,-0.2153,-0.1161,0.1272,-0.2007
28.4587,258.55,-1088.38,71.47,-24.63,147.22,-31.73,0.0828,0.2824,-0.2164,-0.1419,0.0838,-0.1985
28.5007,258.88,-1088.22,71.55,-21.33,152.37,-35.63,0.0773,0.2841,-0.2169,-0.1709,0.0342,-0.1950
28.5425,259.50,-1087.63,71.39,-19.16,154.86,-40.00,0.0710,0.2819,-0.2167,-0.2001,-0.0242,-0.1852
28.5845,260.27,-1086.66,71.16,-17.89,154.49,-41.87,0.0648,0.2756,-0.2164,-0.2300,-0.0847,-0.1684
28.6262,260.96,-1085.80,70.85,-16.59,153.06,-43.93,0.0598,0.2709,-0.2160,-0.2552,-0.1425,-0.1414
28.6678,261.61,-1085.12,70.42,-16.59,152.17,-45.68,0.0562,0.2680,-0.2143,-0.2705,-0.1937,-0.1029
28.7098,262.11,-1084.57,69.90,-17.05,151.27,-47.50,0.0534,0.2669,-0.2126,-0.2772,-0.2327,-0.0527
28.7515,262.56,-1084.18,69.20,-18.99,150.92,-48.69,0.0506,0.2661,-0.2086,-0.2767,-0.2547,0.0036
28.7935,262.90,-1083.92,68.53,-21.59,150.41,-48.96,0.0473,0.2666,-0.2057,-0.2649,-0.2543,0.0630
28.8356,263.16,-1083.69,68.07,-23.16,149.58,-48.46,0.0465,0.2663,-0.2053,-0.2504,-0.2359,0.1132
28.8775,263.50,-1083.69,67.66,-24.67,148.91,-48.04,0.0472,0.2678,-0.2051,-0.2401,-0.2037,0.1522
28.9202,263.87,-1083.65,67.39,-26.11,147.98,-47.25,0.0470,0.2657,-0.2056,-0.2349,-0.1665,0.1814
28.9618,264.32,-1083.70,67.14,-27.71,146.19,-46.74,0.0469,0.2609,-0.2052,-0.2337,-0.1222,0.1995
29.0034,264.69,-1083.75,67.12,-28.59,144.05,-45.71,0.0493,0.2563,-0.2055,-0.2321,-0.0712,0.2049
29.0448,265.19,-1083.93,67.09,-29.26,142.10,-44.96,0.0521,0.2534,-0.2041,-0.2299,-0.0136,0.2011
29.0864,265.60,-1084.12,67.13,-29.76,140.21,-44.96,0.0555,0.2512,-0.2024,-0.2227,0.0443,0.1822
29.1272,266.12,-1084.29,67.09,-30.48,138.10,-44.59,0.0588,0.2480,-0.1990,-0.2112,0.0986,0.1542
29.1692,266.75,-1084.34,66.98,-31.84,134.79,-43.38,0.0615,0.2440,-0.1950,-0.1953,0.1464,0.1185
29.2110,267.47,-1084.27,66.88,-33.72,129.74,-41.12,0.0649,0.2373,-0.1901,-0.1758,0.1858,0.0773
29.2527,268.16,-1084.14,66.83,-35.44,123.40,-38.12,0.0693,0.2288,-0.1854,-0.1543,0.2183,0.0341
29.2947,268.92,-1083.97,66.79,-37.12,115.89,-34.13,0.0744,0.2201,-0.1805,-0.1341,0.2411,-0.0080
29.3360,269.60,-1083.84,66.73,-38.59,108.04,-29.35,0.0804,0.2129,-0.1748,-0.1149,0.2568,-0.0468
29.3780,270.29,-1083.72,66.68,-39.81,99.96,-23.89,0.0851,0.2057,-0.1694,-0.0977,0.2646,-0.0844
29.4195,270.91,-1083.67,66.63,-40.15,91.92,-18.16,0.0895,0.2003,-0.1642,-0.0860,0.2676,-0.1135
29.4618,271.53,-1083.65,66.79,-40.63,84.74,-12.16,0.0925,0.1937,-0.1633,-0.0781,0.2696,-0.1351
29.5032,272.00,-1083.50,67.06,-39.22,78.56,-7.38,0.0967,0.1812,-0.1661,-0.0727,0.2711,-0.1497
29.5448,272.38,-1083.39,67.27,-37.96,74.26,-2.99,0.1028,0.1624,-0.1695,-0.0712,0.2739,-0.1584
29.5868,272.56,-1083.40,67.40,-37.51,70.81,-0.02,0.1096,0.1410,-0.1773,-0.0691,0.2772,-0.1653
29.6286,272.58,-1083.38,67.45,-38.12,68.68,2.74,0.1193,0.1120,-0.1887,-0.0679,0.2771,-0.1704
29.6704,272.49,-1083.24,67.43,-38.23,67.52,4.45,0.1333,0.0765,-0.2009,-0.0666,0.2776,-0.1746
29.7121,272.30,-1083.11,67.41,-38.98,67.09,6.03,0.1521,0.0364,-0.2161,-0.0650,0.2780,-0.1784
29.7533,272.00,-1082.84,67.34,-39.33,67.35,6.97,0.1718,-0.0102,-0.2287,-0.0631,0.2771,-0.1819
29.7954,271.56,-1082.66,67.21,-40.46,67.87,8.61,0.1918,-0.0625,-0.2341,-0.0603,0.2769,-0.1852
29.8373,271.08,-1082.27,66.97,-41.73,68.66,10.66,0.2076,-0.1131,-0.2288,-0.0587,0.2748,-0.1875
29.8792,270.65,-1082.02,66.68,-42.54,69.77,13.04,0.2198,-0.1596,-0.2143,-0.0578,0.2738,-0.1898
29.9210,270.34,-1081.75,66.45,-43.74,70.50,12.71,0.2305,-0.1979,-0.1901,-0.0593,0.2734,-0.1926
29.9629,270.21,-1081.64,66.23,-44.92,71.34,12.59,0.2435,-0.2246,-0.1603,-0.0610,0.2740,-0.1956
30.0046,270.06,-1081.56,65.96,-46.27,71.34,11.65,0.2554,-0.2443,-0.1205,-0.0623,0.2746,-0.1976
30.0471,269.94,-1081.66,65.83,-47.68,70.55,11.84,0.2635,-0.2496,-0.0781,-0.0631,0.2766,-0.1993
30.0900,269.85,-1081.57,65.68,-48.14,69.94,12.53,0.2678,-0.2478,-0.0363,-0.0640,0.2768,-0.1995
30.1322,269.77,-1081.64,65.51,-48.18,68.62,13.33,0.2703,-0.2361,0.0058,-0.0643,0.2778,-0.1984
30.1747,269.65,-1081.75,65.45,-48.89,67.37,14.53,0.2733,-0.2157,0.0440,-0.0631,0.2779,-0.1971
30.2165,269.54,-1081.85,65.35,-48.81,67.06,14.25,0.2741,-0.1867,0.0793,-0.0628,0.2772,-0.1936
30.2590,269.41,-1082.01,65.30,-48.96,67.36,14.32,0.2708,-0.1485,0.1101,-0.0618,0.2765,-0.1892
30.3011,269.19,-1082.28,65.22,-49.27,67.97,13.51,0.2644,-0.1031,0.1310,-0.0608,0.2750,-0.1841
30.3429,268.95,-1082.56,65.25,-49.62,69.02,12.77,0.2539,-0.0550,0.1419,-0.0601,0.2733,-0.1798
30.3847,268.68,-1082.91,65.30,-49.50,70.69,11.71,0.2400,-0.0041,0.1422,-0.0595,0.2715,-0.1761
30.4260,268.37,-1083.28,65.36,-49.43,72.74,10.37,0.2239,0.0461,0.1343,-0.0595,0.2687,-0.1726
30.4680,268.06,-1083.65,65.51,-49.42,74.84,9.28,0.2057,0.0934,0.1181,-0.0596,0.2658,-0.1700
30.5098,267.76,-1083.95,65.60,-48.95,77.31,7.92,0.1872,0.1374,0.0936,-0.0599,0.2616,-0.1665
30.5519,267.44,-1084.17,65.66,-48.94,80.01,6.71,0.1696,0.1719,0.0634,-0.0598,0.2555,-0.1633
30.5936,266.97,-1084.35,65.68,-48.47,83.22,4.79,0.1554,0.1963,0.0313,-0.0594,0.2487,-0.1606
30.6353,266.46,-1084.47,65.72,-48.33,87.73,2.85,0.1454,0.2131,-0.0004,-0.0595,0.2420,-0.1596
30.6767,265.88,-1084.55,65.86,-47.19,92.50,-0.38,0.1384,0.2256,-0.0304,-0.0606,0.2351,-0.1592
30.7178,265.31,-1084.75,66.11,-46.17,97.82,-3.50,0.1328,0.2365,-0.0614,-0.0618,0.2300,-0.1599
30.7589,264.77,-1084.98,66.43,-44.60,103.24,-6.94,0.1280,0.2439,-0.0887,-0.0645,0.2246,-0.1606
30.7996,264.20,-1085.29,66.87,-43.11,109.72,-10.43,0.1240,0.2480,-0.1125,-0.0697,0.2176,-0.1628
30.8404,263.59,-1085.53,67.36,-40.13,116.97,-15.95,0.1228,0.2531,-0.1291,-0.0778,0.2058,-0.1657
30.8812,263.14,-1085.97,67.90,-37.16,123.95,-20.67,0.1220,0.2645,-0.1421,-0.0903,0.1875,-0.1700
30.9227,262.84,-1086.43,68.55,-34.36,131.11,-25.20,0.1199,0.2732,-0.1574,-0.1044,0.1574,-0.1766
30.9644,262.64,-1086.76,69.20,-30.75,137.51,-28.93,0.1164,0.2788,-0.1694,-0.1212,0.1161,-0.1836
31.0059,262.55,-1087.03,69.81,-26.97,143.16,-32.08,0.1106,0.2858,-0.1815,-0.1409,0.0655,-0.1901
31.0473,262.60,-1087.15,70.28,-23.67,147.81,-34.77,0.1037,0.2901,-0.1918,-0.1650,0.0089,-0.1921
31.0888,262.67,-1087.23,70.65,-20.53,151.75,-36.87,0.0969,0.2943,-0.2003,-0.1891,-0.0455,-0.1890
31.1308,262.89,-1087.14,70.99,-18.15,154.65,-38.54,0.0896,0.2960,-0.2085,-0.2108,-0.1027,-0.1829
31.1727,263.11,-1086.94,71.25,-15.93,156.08,-40.17,0.0826,0.2967,-0.2158,-0.2292,-0.1606,-0.1719
31.2149,263.38,-1086.74,71.48,-13.98,156.99,-40.65,0.0757,0.2980,-0.2226,-0.2418,-0.2119,-0.1481
31.2567,263.67,-1086.61,71.54,-12.81,157.37,-41.72,0.0694,0.2994,-0.2268,-0.2476,-0.2468,-0.1108
31.2981,263.93,-1086.55,71.57,-12.56,157.73,-42.19,0.0636,0.2997,-0.2301,-0.2492,-0.2612,-0.0642
31.3399,264.22,-1086.57,71.56,-12.49,158.05,-42.38,0.0587,0.3002,-0.2305,-0.2495,-0.2580,-0.0114
31.3819,264.51,-1086.57,71.54,-12.35,158.14,-42.52,0.0545,0.3001,-0.2295,-0.2504,-0.2420,0.0385
31.4244,264.88,-1086.62,71.42,-12.51,158.01,-42.59,0.0507,0.2998,-0.2262,-0.2499,-0.2172,0.0853
31.4664,265.28,-1086.62,71.31,-12.71,157.68,-42.74,0.0479,0.2983,-0.2232,-0.2503,-0.1836,0.1246
31.5079,265.70,-1086.56,71.10,-13.12,156.56,-42.88,0.0474,0.2953,-0.2190,-0.2508,-0.1410,0.1549
31.5488,266.18,-1086.53,70.85,-14.05,155.28,-42.90,0.0474,0.2914,-0.2147,-0.2492,-0.0944,0.1760
31.5929,266.67,-1086.50,70.53,-15.40,153.27,-42.92,0.0481,0.2863,-0.2103,-0.2493,-0.0395,0.1858
31.6320,267.15,-1086.43,70.19,-17.06,151.04,-42.57,0.0505,0.2807,-0.2057,-0.2438,0.0167,0.1829
31.6739,267.63,-1086.32,69.80,-19.08,148.22,-42.14,0.0535,0.2749,-0.2006,-0.2334,0.0726,0.1664
