time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw
1776284984239330816,0.560330867767334,0.05375898256897926,-0.12253393232822418,0.0021304648835211992,-0.4664003252983093,-0.8280132412910461,-0.3112311065196991,0.014190852642059326,-0.019520938396453857,0.014554500579833984,-0.6157508358099665,-0.20180743348120123,0.5510519035579488,0.5258007994677253,0.9755550813449961,-0.9823521487588477,-0.8605004517188839
1776284984249286656,0.570286750793457,-0.024470200762152672,-0.10940380394458771,0.01970146968960762,-0.4668513238430023,-0.8280084729194641,-0.31056684255599976,0.012581944465637207,-0.03800404071807861,0.035908669233322144,-0.6154466641795266,-0.2015200414804186,0.5514582986852208,0.5258410081935336,0.9755465128620203,-0.983784067855015,-0.8601647778300505
1776284984259242752,0.5802428722381592,-0.10063154250383377,-0.09798257052898407,0.029414018616080284,-0.4673803448677063,-0.8276932239532471,-0.31061121821403503,0.014133363962173462,-0.05113661289215088,0.05221894383430481,-0.615293069079174,-0.2009843831193027,0.5516336361692668,0.5260417352980717,0.9749845647357307,-0.984240354154065,-0.8608568812758886
1776284984269199616,0.5901997089385986,-0.1495252102613449,-0.08425403386354446,0.02793969213962555,-0.46790197491645813,-0.8271642923355103,-0.31123489141464233,0.013632506132125854,-0.0520014762878418,0.060532957315444946,-0.615245849915053,-0.20027593334705165,0.551608656171029,0.526393500349034,0.9740426885038694,-0.9838298135992475,-0.8624514029043062
1776284984279155712,0.6001558303833008,-0.15554368495941162,-0.06634534150362015,0.03527083992958069,-0.4683975875377655,-0.8265371322631836,-0.3121541142463684,0.013212651014328003,-0.042023658752441406,0.05498248338699341,-0.6152751465733731,-0.19951764877545336,0.5514668226974041,0.5267956560795576,0.9729276135458204,-0.9829577488710364,-0.8644161810079393
1776284984289111552,0.6101117134094238,-0.14101620018482208,-0.04147697985172272,0.0405830480158329,-0.4688795804977417,-0.8258976340293884,-0.3131216764450073,0.012351840734481812,-0.027068674564361572,0.046092867851257324,-0.6153739735603767,-0.1988170954132339,0.551281172568368,0.5271392781778285,0.9717924357775599,-0.9820037878224049,-0.8662216554512495
1776284984299068672,0.6200687885284424,-0.10956426709890366,-0.018039561808109283,0.041085053235292435,-0.4693031311035156,-0.8253175616264343,-0.3140149712562561,0.0100288987159729,-0.012222051620483398,0.04222545027732849,-0.6155189204182308,-0.19824065875055363,0.5510836183292882,0.5273934630767875,0.9707643310760927,-0.9811047472914841,-0.8676804356268396
1776284984309024512,0.6300246715545654,-0.08206873387098312,0.008316410705447197,0.05370950326323509,-0.46970334649086,-0.8248032927513123,-0.3147672116756439,0.012916207313537598,0.0017747282981872559,0.03753030300140381,-0.6157203521617993,-0.1978088250098488,0.5508975003926662,0.5275150370365005,0.9698541744224033,-0.9803926306153266,-0.8686076742176714
1776284984318980608,0.6399807929992676,-0.07431653141975403,0.03693021088838577,0.0603192001581192,-0.4701029062271118,-0.8242949843406677,-0.31550133228302,0.01745089888572693,0.005966126918792725,0.03943932056427002,-0.6160074743805484,-0.19747568445168334,0.5506838325257677,0.527527757007346,0.9689558552486474,-0.9797083556714197,-0.8691672034324711
1776284984328937728,0.6499378681182861,-0.08613846451044083,0.06063069403171539,0.06243028864264488,-0.47044530510902405,-0.8237630724906921,-0.31637874245643616,0.010102927684783936,-0.002637624740600586,0.05154719948768616,-0.6163770405093265,-0.1971949572475658,0.5503860304871442,0.5275117461898784,0.968016959582533,-0.9787598921806773,-0.8697303351580653
1776284984338893568,0.6598937511444092,-0.10508579015731812,0.09238649904727936,0.07504834979772568,-0.4707604646682739,-0.8231427669525146,-0.31752216815948486,0.004696071147918701,-0.0160447359085083,0.05826011300086975,-0.6168599052271673,-0.196917229108779,0.5499659253986678,0.5274891323655857,0.9669237040083146,-0.977398643107206,-0.870453748981124
1776284984348849664,0.6698498725891113,-0.12228470295667648,0.12555401027202606,0.0873018205165863,-0.47108349204063416,-0.8223997950553894,-0.3189654052257538,0.004698574542999268,-0.024859726428985596,0.0691942572593689,-0.6174816980109186,-0.19662822857899037,0.54941299209412,0.5274457714245114,0.9656164615727201,-0.9756129772073499,-0.8713139539085472
1776284984358806528,0.6798067092895508,-0.1384735256433487,0.16765911877155304,0.0934542566537857,-0.471355140209198,-0.8215636610984802,-0.32071417570114136,-0.001026451587677002,-0.031127989292144775,0.07782477140426636,-0.6182454406724971,-0.19636699685452777,0.5487102313308422,0.5273800265314448,0.9641482785337798,-0.9733401981964288,-0.8723060825173459
1776284984368762624,0.6897628307342529,-0.16527307033538818,0.21664059162139893,0.10540652275085449,-0.4715452492237091,-0.8206176161766052,-0.3228495717048645,-0.009167641401290894,-0.035232603549957275,0.0894206166267395,-0.6191745534270385,-0.1961361639073445,0.5478191437282962,0.5273022721660378,0.9624908920505116,-0.9704379966745453,-0.8735162559455676
1776284984378718720,0.699718713760376,-0.21634185314178467,0.27770286798477173,0.13729441165924072,-0.47172945737838745,-0.8194472789764404,-0.32554158568382263,-0.013728827238082886,-0.04191124439239502,0.10615071654319763,-0.6203435381852128,-0.19587540254405303,0.5466827608615017,0.5272044535301559,0.9604459584279665,-0.9667440748259785,-0.8750309512329836
1776284984388675584,0.7096757888793945,-0.30698081851005554,0.34138888120651245,0.176802396774292,-0.4720022976398468,-0.817866325378418,-0.32910260558128357,-0.016462057828903198,-0.052586495876312256,0.12655743956565857,-0.6218509312150153,-0.1954629385289218,0.5451999018759068,0.5271173887578912,0.9576930678531093,-0.9619198030878199,-0.8771534165594523
1776284984398631680,0.7196316719055176,-0.42816290259361267,0.3912794589996338,0.21229247748851776,-0.472371906042099,-0.8157413005828857,-0.33381277322769165,-0.018381237983703613,-0.07077908515930176,0.14457327127456665,-0.6237153456639261,-0.19476510134802869,0.5432864504631505,0.5271485395262694,0.9540096110053049,-0.9556054443089789,-0.8803971693414334
1776284984408587776,0.7295877933502197,-0.5296729207038879,0.4230949878692627,0.25202420353889465,-0.472879022359848,-0.8130375742912292,-0.33964014053344727,-0.01430356502532959,-0.08333998918533325,0.14695215225219727,-0.6258911263146636,-0.19371479866784316,0.5409755184439898,0.527333313992263,0.9493505735540649,-0.9479340490836287,-0.8848224162503602
1776284984418544896,0.7395448684692383,-0.5660961270332336,0.4589049220085144,0.2872066795825958,-0.4735592305660248,-0.8098893165588379,-0.3461517095565796,0.005541622638702393,-0.07985067367553711,0.1314300298690796,-0.6283049485588158,-0.19242361936794086,0.538421111740742,0.5275497943921162,0.9439634012865492,-0.9395941476251046,-0.8897224798248757
1776284984428500736,0.7495007514953613,-0.5599063634872437,0.5166454911231995,0.320663183927536,-0.474310040473938,-0.8064895868301392,-0.35299375653266907,0.013280987739562988,-0.06542819738388062,0.11851191520690918,-0.6309453832076917,-0.19112099561226314,0.5357013047240802,0.5276408147880811,0.9381905134964621,-0.9310009943032114,-0.8943518762704646
1776284984438456832,0.7594568729400635,-0.5523166060447693,0.5835041403770447,0.36494648456573486,-0.47509828209877014,-0.802905261516571,-0.3600344657897949,-0.006011366844177246,-0.06414490938186646,0.12802457809448242,-0.6338309256576067,-0.18990922998649112,0.532838855645052,0.5275183481403302,0.9321530225470217,-0.9223151979220937,-0.8983458678083761
1776284984448413696,0.7694137096405029,-0.5950679183006287,0.6629857420921326,0.4368949830532074,-0.47602513432502747,-0.7989508509635925,-0.3675290048122406,-0.022830486297607422,-0.07282954454421997,0.131200909614563,-0.6370623681636981,-0.1886847344251522,0.5297485891345795,0.5271774114269439,0.9255486962595426,-0.9133137444413606,-0.9018450658943261
1776284984458369792,0.7793698310852051,-0.6694452166557312,0.7378847599029541,0.5191136598587036,-0.47723388671875,-0.7943464517593384,-0.3758474886417389,-0.015670746564865112,-0.08359837532043457,0.1581198275089264,-0.6407500098815372,-0.1872598948739528,0.5263173890333763,0.5266526657880051,0.9179309914642921,-0.9036906042171342,-0.9051692545221088
1776284984468325632,0.7893257141113281,-0.8329669833183289,0.830282986164093,0.5832353830337524,-0.4786055386066437,-0.7889100313186646,-0.385431706905365,-0.0072190165519714355,-0.1098935604095459,0.1786598563194275,-0.6449302605067063,-0.18550019209362625,0.5223732681280624,0.5260995189947597,0.9090332377560256,-0.8928185112155557,-0.9090393423414987
1776284984478282752,0.7992827892303467,-1.1264199018478394,0.9208362698554993,0.6398033499717712,-0.4799739420413971,-0.7822112441062927,-0.3972031772136688,-0.00907018780708313,-0.14028924703598022,0.2098863124847412,-0.6496888674616328,-0.18308389073010736,0.5175700027327372,0.5258381824115855,0.8982072661905651,-0.8794799838221279,-0.9149160101062515
1776284984488238592,0.8092386722564697,-1.494708776473999,0.981895387172699,0.703345537185669,-0.4813233017921448,-0.7737131714820862,-0.4119415581226349,-0.0005187392234802246,-0.16642659902572632,0.24200445413589478,-0.6550788181521556,-0.17960435700428806,0.5116361026670466,0.5261582993030012,0.8846814020606284,-0.862914626161143,-0.9239807202178649
1776284984498194688,0.8191947937011719,-1.7948139905929565,1.011217713356018,0.7647141218185425,-0.4827841520309448,-0.7632932066917419,-0.42930519580841064,0.018901705741882324,-0.19007593393325806,0.25097572803497314,-0.660968828906932,-0.17495612263710067,0.5047155234187519,0.5270415745805438,0.8683953234076915,-0.8439645817723271,-0.9357743917095764
1776284984508151808,0.8291518688201904,-2.029646635055542,1.0377238988876343,0.8388913869857788,-0.48433786630630493,-0.7510583400726318,-0.44869619607925415,0.036782294511795044,-0.19327759742736816,0.21883779764175415,-0.6672706400639002,-0.1693141562042702,0.4969754671856525,0.5282972949655919,0.8496635642803276,-0.8235793318240379,-0.9492152835846126
1776284984518107648,0.8391077518463135,-2.155761480331421,1.0577915906906128,0.8974758982658386,-0.485999196767807,-0.7372629642486572,-0.469306081533432,0.05023866891860962,-0.16418051719665527,0.19419008493423462,-0.6738633225102768,-0.16292737765561593,0.4886733402192765,0.5296804278236978,0.8290101381029497,-0.8028705092647647,-0.963044722278275
1776284984528063744,0.8490638732910156,-2.1405482292175293,1.07672917842865,0.9680227637290955,-0.487643301486969,-0.7224282026290894,-0.49020567536354065,0.05288991332054138,-0.12115395069122314,0.15435975790023804,-0.6806231806853464,-0.1562276966034804,0.48009380695309617,0.5309002448190048,0.8073077113512611,-0.7827777406558437,-0.9759463114776217
1776284984538020608,0.8590207099914551,-1.9602234363555908,1.1036111116409302,1.032714605331421,-0.4893600344657898,-0.7073235511779785,-0.5101179480552673,0.04964753985404968,-0.08770513534545898,0.12519967555999756,-0.6874068844312479,-0.14972763215826837,0.4717230925343757,0.5315363419406893,0.7857047597373645,-0.7646324334580046,-0.9862081839719761
1776284984547976704,0.8689768314361572,-1.7266850471496582,1.1565903425216675,1.1072903871536255,-0.49095839262008667,-0.6925666332244873,-0.528499186038971,0.03942030668258667,-0.062087297439575195,0.08976322412490845,-0.6942168275660348,-0.14388623653589522,0.46373178150456484,0.5313309875729001,0.7650410686629391,-0.7485905136975151,-0.9930336616521851
1776284984557933568,0.8789336681365967,-1.5019800662994385,1.2105484008789062,1.184957504272461,-0.49245527386665344,-0.6783539652824402,-0.5452739000320435,0.02303391695022583,-0.05544114112854004,0.08900564908981323,-0.7010856574783496,-0.1387991586054747,0.45617741611724794,0.5302035763357518,0.7455200397268497,-0.7345437491494651,-0.996342215657549
1776284984567889664,0.8888897895812988,-1.3705203533172607,1.2685120105743408,1.2657414674758911,-0.4938095510005951,-0.6644729375839233,-0.5609169006347656,0.01863563060760498,-0.06521761417388916,0.08487319946289062,-0.7080803718946035,-0.1342993559100498,0.4488933267868564,0.5282808098706078,0.7267883175155896,-0.7218584388468257,-0.9968297078242636
1776284984577845504,0.8988456726074219,-1.3636521100997925,1.3202927112579346,1.327759027481079,-0.494981586933136,-0.650390625,-0.5761816501617432,0.0319841206073761,-0.0792694091796875,0.09675049781799316,-0.7152488058300809,-0.13000336246792715,0.44159744101324944,0.5258422001295165,0.7080985935503433,-0.7097373591777003,-0.9956687241248884
1776284984587802624,0.9088027477264404,-1.4574168920516968,1.349758505821228,1.3670287132263184,-0.4958350658416748,-0.6355665922164917,-0.5917792916297913,0.050034284591674805,-0.0916825532913208,0.11094439029693604,-0.7225746978099232,-0.1255235493216125,0.43399791590417885,0.5232355572566225,0.6887421462091363,-0.6974106191452698,-0.9941419822238272
1776284984597758720,0.9187588691711426,-1.5845314264297485,1.357681393623352,1.4202748537063599,-0.4964459240436554,-0.6196177005767822,-0.607960045337677,0.06196713447570801,-0.10851645469665527,0.12149465084075928,-0.7300197889573048,-0.12056928355423367,0.42600823721437114,0.5206258420486538,0.6682555692973523,-0.6847671721796826,-0.9928093834353562
1776284984607714560,0.9287147521972656,-1.7495087385177612,1.3722561597824097,1.4937245845794678,-0.4969295561313629,-0.6022010445594788,-0.6248319745063782,0.0743526816368103,-0.12410205602645874,0.11625653505325317,-0.7376269982306507,-0.11496015492393237,0.4175741630796123,0.5179985441567387,0.6462552631491406,-0.6718692045494832,-0.9916774613501449
1776284984617671680,0.9386718273162842,-1.9417498111724854,1.3680691719055176,1.5670355558395386,-0.4973030090332031,-0.58297199010849,-0.6425211429595947,0.07875442504882812,-0.1277061104774475,0.12114357948303223,-0.745415555548969,-0.10852615286827025,0.40860922655110393,0.515379702075319,0.6223817527855307,-0.6586768592349155,-0.9908751077241845
1776284984627627520,0.9486277103424072,-2.0959668159484863,1.3469895124435425,1.6282211542129517,-0.4976060390472412,-0.5619418025016785,-0.6607645153999329,0.08635115623474121,-0.11316806077957153,0.11973357200622559,-0.7532903348569593,-0.10124639083147315,0.3992078696364794,0.5127728816555677,0.5967314298958161,-0.6454670110606389,-0.9903430647866145
1776284984637583616,0.9585838317871094,-2.1981754302978516,1.3223837614059448,1.6837999820709229,-0.49778226017951965,-0.5393908619880676,-0.6791688799858093,0.10473114252090454,-0.0814892053604126,0.10189837217330933,-0.7611686214527554,-0.09328801051301969,0.3895034246281926,0.5101046642921642,0.5697135214724278,-0.6324855812543726,-0.9897814832584815
1776284984647540480,0.9685406684875488,-2.240628480911255,1.2925506830215454,1.71829092502594,-0.4977648854255676,-0.5157215595245361,-0.6973244547843933,0.12380248308181763,-0.04210919141769409,0.09071123600006104,-0.7689701323840832,-0.08487555864623186,0.37964972768552707,0.5072939891571699,0.5418496694779759,-0.6199417465214382,-0.988876508031595
1776284984657496576,0.978496789932251,-2.2359275817871094,1.2640985250473022,1.7184487581253052,-0.4974042773246765,-0.491458535194397,-0.7148828506469727,0.131025493144989,-0.004925131797790527,0.07439517974853516,-0.776582287447494,-0.07627100108524706,0.36978547315861504,0.5043425926425388,0.5137637177664968,-0.6078910157785561,-0.9875422731870052
1776284984667452672,0.988452672958374,-2.1804773807525635,1.2452600002288818,1.6929916143417358,-0.4965217411518097,-0.46708494424819946,-0.7316404581069946,0.1306159794330597,0.02265748381614685,0.057278335094451904,-0.78392163159129,-0.06771552462597341,0.3599921958278409,0.5012853380817331,0.4859911187834682,-0.596247273185795,-0.9858048675492012
1776284984677409536,0.9984097480773926,-2.0602874755859375,1.2500165700912476,1.6575223207473755,-0.4949271082878113,-0.44317594170570374,-0.7474237084388733,0.12387913465499878,0.03436249494552612,0.051821351051330566,-0.7909674713955364,-0.059530600831461014,0.3503487567102894,0.49807854221277864,0.4591384336795812,-0.584888225437923,-0.9834702322548442
1776284984687365888,1.0083658695220947,-1.906305193901062,1.2471681833267212,1.6179957389831543,-0.4925755262374878,-0.42022427916526794,-0.7620897889137268,0.10623827576637268,0.028393834829330444,0.04166132211685181,-0.7977124293192115,-0.05195827911789232,0.34096251558192087,0.4946713022790557,0.4336924607981162,-0.573803916032437,-0.980334683142517
1776284984697321728,1.0183217525482178,-1.7444456815719604,1.2181782722473145,1.589410662651062,-0.48965194821357727,-0.3984081447124481,-0.7755720019340515,0.09687545895576477,0.029252290725708008,0.028883159160614014,-0.8041540173054186,-0.045023165054966376,0.33194416250852754,0.49104195651699967,0.40978064147691723,-0.5631475761702276,-0.9763251984190626
1776284984707278848,1.0282788276672363,-1.5299068689346313,1.1603142023086548,1.5623944997787476,-0.48646220564842224,-0.3779321312904358,-0.7877320647239685,0.11402568221092224,0.05476623773574829,0.02293109893798828,-0.8102798649315281,-0.038737341195975286,0.32347082205483874,0.4871474307412511,0.38756175780996993,-0.5532224504277199,-0.9713082180661391
1776284984717234688,1.0382347106933594,-1.1906070709228516,1.0883116722106934,1.5080348253250122,-0.48324134945869446,-0.3597474694252014,-0.7981600761413574,0.13976603746414185,0.09288650751113892,0.0014834403991699219,-0.8160243538885817,-0.03348395797694385,0.3159094442208614,0.48289156338790307,0.36799721973821803,-0.5444129372183871,-0.9648762884459219
1776284984727190784,1.0481908321380615,-0.9061865210533142,1.086993932723999,1.4231287240982056,-0.47971656918525696,-0.3444080948829651,-0.8070037364959717,0.15558937191963196,0.13263139128684998,-0.062442004680633545,-0.8213858134164048,-0.02956016009020187,0.30923183172098806,0.4783587589740184,0.3516082428344386,-0.5363223810932877,-0.9571806193851788
1776284984737147648,1.058147668838501,-0.7480067014694214,1.0942981243133545,1.320505976676941,-0.47551587224006653,-0.3312705457210541,-0.8149505853652954,0.15083935856819153,0.17061075568199158,-0.07443845272064209,-0.8264148378147891,-0.026697042624670386,0.3030049133610319,0.4738287542483902,0.3376498364496896,-0.528191647813565,-0.9490767257439343
1776284984747103744,1.0681037902832031,-0.6615411639213562,1.075413703918457,1.2334411144256592,-0.4707937240600586,-0.3195412755012512,-0.8223421573638916,0.1329793930053711,0.17824488878250122,-0.0691220760345459,-0.8311188209338114,-0.024445461448370877,0.29703760267949775,0.4694811704747561,0.3252453569699577,-0.5199560234667376,-0.9411588133399794
