time,seconds_elapsed,x,y,z
1776284934078011392,0.12401151657104492,0.218902587890625,-0.120574951171875,-0.9618072509765625
1776284934087986432,0.1339864730834961,0.218170166015625,-0.1221160888671875,-0.9783935546875
1776284934097960448,0.14396047592163086,0.220550537109375,-0.1209716796875,-0.9732208251953125
1776284934107935488,0.15393543243408203,0.2277069091796875,-0.1087799072265625,-0.975341796875
1776284934117910528,0.1639106273651123,0.2305450439453125,-0.109222412109375,-0.9810791015625
1776284934127884544,0.17388463020324707,0.23126220703125,-0.1070098876953125,-0.9925079345703125
1776284934137859584,0.18385958671569824,0.2208404541015625,-0.1080322265625,-0.9672698974609375
1776284934147834624,0.19383454322814941,0.2120819091796875,-0.099609375,-0.95684814453125
1776284934157808640,0.20380854606628418,0.2073516845703125,-0.0930633544921875,-0.9642181396484375
1776284934167783424,0.21378350257873535,0.2142486572265625,-0.093841552734375,-0.9622650146484375
1776284934177758464,0.22375845909118652,0.2350006103515625,-0.134124755859375,-0.9811553955078125
1776284934187732480,0.2337324619293213,0.2399139404296875,-0.1173248291015625,-0.94964599609375
1776284934197707520,0.24370741844177246,0.217376708984375,-0.09332275390625,-0.857757568359375
1776284934207682560,0.25368261337280273,0.2205810546875,-0.1415557861328125,-0.90069580078125
1776284934217656576,0.2636566162109375,0.241943359375,-0.126220703125,-0.929290771484375
1776284934227631616,0.27363157272338867,0.238616943359375,-0.136383056640625,-0.9294281005859375
1776284934237606400,0.28360652923583984,0.2534027099609375,-0.1628265380859375,-0.9394378662109375
1776284934247580416,0.2935805320739746,0.26751708984375,-0.16717529296875,-0.940582275390625
1776284934257555456,0.3035554885864258,0.270782470703125,-0.1501922607421875,-0.930633544921875
1776284934267530496,0.31353044509887695,0.2572174072265625,-0.1501922607421875,-0.9594879150390625
1776284934277504512,0.3235044479370117,0.2581939697265625,-0.154205322265625,-0.96307373046875
1776284934287479552,0.333479642868042,0.247406005859375,-0.15997314453125,-0.951690673828125
1776284934297454592,0.34345459938049316,0.248077392578125,-0.1490478515625,-0.9443359375
1776284934307428608,0.35342860221862793,0.2555084228515625,-0.126861572265625,-0.9468994140625
1776284934317403648,0.3634035587310791,0.252044677734375,-0.139434814453125,-0.96783447265625
1776284934327377664,0.37337756156921387,0.2620086669921875,-0.1553802490234375,-0.977325439453125
1776284934337352448,0.38335251808166504,0.26470947265625,-0.16351318359375,-0.9779510498046875
1776284934347327488,0.3933274745941162,0.2682647705078125,-0.1527252197265625,-0.9819488525390625
1776284934357301504,0.403301477432251,0.2607879638671875,-0.154205322265625,-0.981475830078125
1776284934367276544,0.41327643394470215,0.2592315673828125,-0.156951904296875,-0.9806976318359375
1776284934377251584,0.4232516288757324,0.252105712890625,-0.1616363525390625,-0.96466064453125
1776284934387225600,0.4332256317138672,0.24169921875,-0.1560821533203125,-0.9503936767578125
1776284934397200640,0.44320058822631836,0.246185302734375,-0.1333770751953125,-0.9378814697265625
1776284934407175424,0.45317554473876953,0.2407379150390625,-0.113800048828125,-0.942596435546875
1776284934417149440,0.4631495475769043,0.2373809814453125,-0.1252899169921875,-0.9531402587890625
1776284934427124480,0.47312450408935547,0.2462005615234375,-0.1428680419921875,-0.9552154541015625
1776284934437099520,0.48309946060180664,0.2440948486328125,-0.1344451904296875,-0.959747314453125
