ArmSpan,149.15
Timestamp,HeadX,HeadY,HeadZ,HeadPitch,HeadYaw,HeadRoll,LeftX_norm,LeftY_norm,LeftZ_norm,RightX_norm,RightY_norm,RightZ_norm
3.3001,308.23,-1136.89,76.07,-15.25,114.91,-7.44,0.0984,0.2637,-0.1478,-0.0506,0.2205,-0.2085
3.3416,308.44,-1136.86,76.08,-14.74,121.65,-11.22,0.0991,0.2668,-0.1564,-0.0746,0.1957,-0.2185
3.3832,308.72,-1136.66,76.20,-12.75,127.89,-14.87,0.0991,0.2696,-0.1647,-0.1039,0.1603,-0.2288
3.4252,309.19,-1136.47,76.30,-10.89,133.35,-18.59,0.0988,0.2727,-0.1703,-0.1391,0.1160,-0.2373
3.4669,309.71,-1136.17,76.34,-8.52,138.35,-21.45,0.0977,0.2756,-0.1748,-0.1768,0.0654,-0.2381
3.5084,310.34,-1135.77,76.33,-6.71,142.16,-24.22,0.0952,0.2772,-0.1778,-0.2153,0.0120,-0.2297
3.5501,310.91,-1135.32,76.35,-4.89,144.91,-26.81,0.0926,0.2791,-0.1801,-0.2496,-0.0419,-0.2083
3.5916,311.50,-1134.81,76.24,-3.72,146.72,-28.87,0.0890,0.2809,-0.1796,-0.2737,-0.0997,-0.1680
3.6337,312.04,-1134.24,76.12,-2.61,147.83,-30.45,0.0843,0.2817,-0.1783,-0.2848,-0.1480,-0.1122
3.6759,312.59,-1133.65,75.93,-1.86,147.93,-32.13,0.0788,0.2823,-0.1757,-0.2790,-0.1830,-0.0440
3.7175,313.16,-1133.04,75.66,-1.05,147.74,-33.32,0.0733,0.2820,-0.1718,-0.2654,-0.1979,0.0245
3.7592,313.73,-1132.49,75.33,-0.23,147.55,-34.41,0.0669,0.2814,-0.1667,-0.2473,-0.1966,0.0850
3.8006,314.28,-1131.96,74.91,0.30,146.89,-35.78,0.0600,0.2796,-0.1610,-0.2287,-0.1809,0.1343
3.8426,314.82,-1131.54,74.48,-0.05,145.55,-37.87,0.0533,0.2768,-0.1565,-0.2125,-0.1509,0.1720
3.8846,315.34,-1131.22,74.01,-0.93,144.32,-38.47,0.0483,0.2733,-0.1518,-0.1963,-0.1079,0.1933
3.9262,315.81,-1130.92,73.53,-2.31,142.20,-38.67,0.0453,0.2696,-0.1472,-0.1833,-0.0551,0.2014
3.9682,316.25,-1130.70,73.03,-4.33,139.42,-38.47,0.0440,0.2652,-0.1439,-0.1719,0.0014,0.1934
4.0097,316.67,-1130.67,72.58,-7.44,136.22,-37.42,0.0442,0.2602,-0.1420,-0.1614,0.0562,0.1764
4.0516,317.07,-1130.74,72.13,-11.54,132.04,-34.30,0.0476,0.2559,-0.1382,-0.1540,0.1120,0.1474
4.0932,317.28,-1130.95,71.94,-15.64,127.87,-31.56,0.0547,0.2533,-0.1347,-0.1456,0.1630,0.1078
4.1349,317.56,-1131.12,71.54,-20.19,122.74,-27.68,0.0614,0.2483,-0.1290,-0.1331,0.2038,0.0649
4.1771,317.71,-1130.90,71.38,-23.68,117.29,-24.70,0.0699,0.2406,-0.1227,-0.1116,0.2230,0.0181
4.2188,317.97,-1130.85,71.21,-26.68,111.36,-19.86,0.0765,0.2364,-0.1168,-0.0957,0.2353,-0.0196
4.2604,317.89,-1130.55,71.26,-27.91,106.75,-17.75,0.0843,0.2298,-0.1145,-0.0863,0.2410,-0.0483
4.3025,318.04,-1130.52,71.30,-29.17,102.38,-13.82,0.0895,0.2254,-0.1134,-0.0791,0.2452,-0.0737
4.3446,318.02,-1130.50,71.38,-29.97,98.28,-10.60,0.0920,0.2207,-0.1153,-0.0721,0.2472,-0.0918
4.3860,318.02,-1130.50,71.58,-30.14,94.47,-6.60,0.0923,0.2159,-0.1192,-0.0638,0.2496,-0.1043
4.4280,317.92,-1130.46,71.80,-29.72,90.92,-4.14,0.0906,0.2103,-0.1280,-0.0557,0.2497,-0.1105
4.4697,317.72,-1130.54,71.92,-29.68,88.40,-0.95,0.0927,0.2004,-0.1376,-0.0497,0.2511,-0.1140
4.5117,317.38,-1130.42,72.02,-29.44,86.25,1.45,0.1022,0.1813,-0.1465,-0.0473,0.2493,-0.1153
4.5539,316.89,-1130.36,72.02,-29.67,84.10,3.61,0.1175,0.1541,-0.1571,-0.0464,0.2501,-0.1149
4.5952,316.35,-1130.20,71.99,-30.37,82.58,6.09,0.1396,0.1179,-0.1694,-0.0459,0.2529,-0.1147
4.6369,315.73,-1129.91,71.86,-30.55,81.24,8.01,0.1676,0.0739,-0.1809,-0.0462,0.2541,-0.1148
4.6782,315.14,-1129.70,71.74,-30.95,80.13,9.58,0.1938,0.0250,-0.1906,-0.0468,0.2562,-0.1166
4.7203,314.62,-1129.49,71.61,-31.37,78.72,10.88,0.2192,-0.0277,-0.1902,-0.0480,0.2571,-0.1195
4.7620,314.15,-1129.28,71.61,-31.44,77.89,12.60,0.2379,-0.0788,-0.1818,-0.0489,0.2585,-0.1238
4.8039,313.75,-1129.15,71.58,-31.43,76.82,14.32,0.2534,-0.1249,-0.1658,-0.0510,0.2610,-0.1283
4.8456,313.49,-1129.15,71.51,-31.26,75.34,16.53,0.2651,-0.1668,-0.1420,-0.0551,0.2645,-0.1329
4.8872,313.30,-1129.26,71.39,-31.24,73.17,18.59,0.2700,-0.2050,-0.1084,-0.0603,0.2685,-0.1379
4.9291,313.07,-1129.42,71.34,-31.47,71.45,20.12,0.2718,-0.2367,-0.0681,-0.0653,0.2725,-0.1435
4.9712,312.89,-1129.56,71.35,-31.46,69.65,21.22,0.2653,-0.2589,-0.0174,-0.0687,0.2749,-0.1484
5.0133,312.70,-1129.63,71.37,-31.13,68.98,21.63,0.2554,-0.2665,0.0390,-0.0701,0.2767,-0.1513
5.0555,312.59,-1129.69,71.34,-30.73,68.52,21.56,0.2433,-0.2554,0.0970,-0.0692,0.2775,-0.1517
5.0969,312.50,-1129.94,71.28,-30.76,68.33,21.84,0.2418,-0.2422,0.1512,-0.0660,0.2784,-0.1503
5.1383,312.41,-1130.14,71.26,-30.80,67.86,21.31,0.2274,-0.2020,0.1959,-0.0618,0.2771,-0.1475
5.1802,312.29,-1130.49,71.25,-30.87,67.71,21.32,0.1958,-0.1371,0.2212,-0.0560,0.2761,-0.1445
5.2220,312.14,-1130.78,71.23,-31.02,68.04,20.87,0.1772,-0.0843,0.2324,-0.0499,0.2725,-0.1414
5.2640,311.98,-1131.06,71.19,-31.09,69.31,20.24,0.1632,-0.0301,0.2321,-0.0436,0.2679,-0.1387
5.3056,311.86,-1131.49,71.14,-31.46,69.99,19.28,0.1524,0.0272,0.2191,-0.0382,0.2635,-0.1364
5.3471,311.76,-1131.89,71.28,-32.35,70.82,18.36,0.1417,0.0815,0.1894,-0.0341,0.2586,-0.1353
5.3891,311.65,-1131.91,71.42,-31.72,72.94,17.38,0.1305,0.1302,0.1497,-0.0314,0.2514,-0.1353
5.4312,311.41,-1132.02,71.65,-31.28,76.41,15.37,0.1219,0.1702,0.1043,-0.0301,0.2451,-0.1352
5.4728,311.20,-1132.21,71.89,-31.27,80.67,12.71,0.1142,0.2029,0.0580,-0.0285,0.2399,-0.1362
5.5150,310.88,-1132.47,72.27,-30.86,85.81,9.55,0.1077,0.2314,0.0059,-0.0271,0.2349,-0.1381
5.5562,310.55,-1132.58,72.74,-29.40,92.05,5.45,0.1027,0.2462,-0.0446,-0.0260,0.2298,-0.1419
5.5980,310.31,-1132.97,73.19,-27.86,97.15,1.19,0.0950,0.2538,-0.0824,-0.0277,0.2274,-0.1470
5.6402,310.04,-1133.12,73.66,-26.20,102.29,-2.82,0.0860,0.2562,-0.1093,-0.0307,0.2230,-0.1550
5.6816,309.89,-1133.41,74.15,-24.13,107.34,-5.91,0.0790,0.2583,-0.1328,-0.0375,0.2202,-0.1662
5.7236,309.77,-1133.68,74.57,-21.90,112.39,-9.56,0.0784,0.2608,-0.1478,-0.0459,0.2169,-0.1798
5.7652,309.84,-1134.05,74.87,-20.38,117.18,-12.31,0.0746,0.2644,-0.1624,-0.0576,0.2117,-0.1916
5.8063,309.91,-1134.12,75.22,-18.18,122.31,-15.20,0.0700,0.2631,-0.1709,-0.0721,0.1990,-0.2011
5.8482,310.16,-1134.15,75.40,-15.69,127.25,-17.97,0.0643,0.2650,-0.1746,-0.0947,0.1812,-0.2062
5.8905,310.53,-1134.04,75.46,-13.99,132.46,-20.96,0.0584,0.2665,-0.1767,-0.1247,0.1556,-0.2089
5.9317,310.97,-1133.73,75.40,-11.83,137.40,-24.53,0.0536,0.2673,-0.1781,-0.1612,0.1204,-0.2077
5.9734,311.40,-1133.25,75.23,-9.96,142.01,-28.02,0.0504,0.2683,-0.1791,-0.1994,0.0778,-0.2014
6.0146,311.76,-1132.55,74.90,-7.72,145.90,-32.04,0.0484,0.2692,-0.1793,-0.2366,0.0295,-0.1843
6.0559,312.10,-1131.73,74.47,-6.67,148.85,-35.39,0.0467,0.2679,-0.1782,-0.2664,-0.0206,-0.1521
6.0981,312.27,-1130.80,73.98,-5.76,150.34,-38.45,0.0462,0.2648,-0.1753,-0.2837,-0.0674,-0.1045
6.1405,312.31,-1130.00,73.61,-5.15,151.55,-39.61,0.0469,0.2638,-0.1730,-0.2888,-0.1052,-0.0457
6.1822,312.25,-1129.23,73.35,-4.82,151.77,-40.79,0.0478,0.2599,-0.1712,-0.2779,-0.1333,0.0177
6.2236,312.17,-1128.54,73.05,-4.84,150.85,-42.04,0.0488,0.2563,-0.1694,-0.2520,-0.1419,0.0762
6.2652,312.12,-1128.20,72.77,-5.61,150.07,-42.86,0.0507,0.2576,-0.1675,-0.2247,-0.1358,0.1234
6.3078,312.15,-1127.95,72.49,-6.65,149.64,-42.68,0.0520,0.2576,-0.1639,-0.2002,-0.1161,0.1585
6.3498,312.24,-1127.88,72.34,-7.86,148.35,-43.24,0.0531,0.2583,-0.1600,-0.1816,-0.0842,0.1836
6.3918,312.49,-1128.08,72.20,-9.77,147.68,-42.22,0.0535,0.2598,-0.1541,-0.1681,-0.0442,0.1958
6.4330,312.75,-1128.18,72.01,-11.44,145.69,-41.04,0.0542,0.2582,-0.1471,-0.1586,0.0026,0.1953
6.4748,312.95,-1128.35,71.91,-12.95,143.44,-40.18,0.0565,0.2554,-0.1420,-0.1520,0.0544,0.1780
6.5166,313.17,-1128.52,71.74,-14.94,140.78,-38.35,0.0600,0.2514,-0.1365,-0.1455,0.1031,0.1482
6.5587,313.25,-1128.73,71.64,-16.56,137.81,-37.03,0.0651,0.2479,-0.1336,-0.1370,0.1487,0.1064
6.6005,313.22,-1129.06,71.68,-18.83,134.84,-34.26,0.0728,0.2453,-0.1322,-0.1233,0.1856,0.0594
6.6422,313.12,-1129.17,71.62,-21.21,130.67,-31.08,0.0817,0.2413,-0.1319,-0.1034,0.2150,0.0125
6.6838,313.09,-1129.15,71.45,-23.96,125.86,-26.44,0.0914,0.2347,-0.1311,-0.0809,0.2278,-0.0312
6.7257,313.11,-1129.02,71.18,-26.41,119.32,-22.15,0.1011,0.2272,-0.1295,-0.0598,0.2335,-0.0692
6.7675,313.21,-1128.97,70.99,-28.70,112.78,-17.20,0.1090,0.2205,-0.1278,-0.0490,0.2364,-0.0989
6.8096,313.37,-1129.02,70.83,-30.22,106.28,-11.18,0.1140,0.2145,-0.1275,-0.0436,0.2391,-0.1224
6.8516,313.44,-1129.19,70.91,-30.79,101.38,-5.81,0.1183,0.2093,-0.1300,-0.0388,0.2386,-0.1414
6.8936,313.57,-1129.40,70.99,-30.60,97.21,-1.31,0.1208,0.2067,-0.1310,-0.0364,0.2381,-0.1528
6.9353,313.64,-1129.64,71.11,-30.62,93.98,2.24,0.1198,0.2060,-0.1340,-0.0358,0.2375,-0.1601
6.9771,313.66,-1129.94,71.15,-30.64,91.85,4.60,0.1169,0.2056,-0.1348,-0.0367,0.2399,-0.1611
7.0189,313.69,-1130.21,71.20,-30.89,89.86,6.72,0.1117,0.2054,-0.1379,-0.0348,0.2414,-0.1592
7.0606,313.65,-1130.39,71.26,-30.67,88.26,8.23,0.1084,0.2022,-0.1407,-0.0314,0.2415,-0.1544
7.1023,313.51,-1130.59,71.24,-30.85,86.86,9.37,0.1079,0.1987,-0.1445,-0.0273,0.2418,-0.1483
7.1437,313.32,-1130.77,71.20,-31.07,85.85,10.67,0.1117,0.1948,-0.1491,-0.0244,0.2429,-0.1435
7.1855,313.04,-1130.79,71.13,-31.64,84.88,11.20,0.1185,0.1849,-0.1533,-0.0227,0.2435,-0.1401
7.2272,312.73,-1130.75,70.94,-32.39,83.13,11.93,0.1284,0.1672,-0.1583,-0.0209,0.2438,-0.1384
7.2694,312.33,-1130.65,70.61,-33.56,81.02,13.30,0.1461,0.1414,-0.1652,-0.0187,0.2436,-0.1376
7.3110,311.88,-1130.47,70.23,-35.06,79.14,14.82,0.1725,0.1084,-0.1684,-0.0172,0.2448,-0.1386
7.3521,311.50,-1130.14,69.79,-36.27,77.04,16.43,0.2012,0.0689,-0.1687,-0.0174,0.2448,-0.1405
7.3941,311.15,-1129.76,69.37,-37.46,74.82,18.09,0.2324,0.0227,-0.1627,-0.0190,0.2446,-0.1429
7.4361,310.88,-1129.31,68.83,-38.40,73.25,19.61,0.2620,-0.0253,-0.1493,-0.0204,0.2449,-0.1445
7.4780,310.65,-1128.89,68.35,-39.73,71.90,20.86,0.2860,-0.0728,-0.1236,-0.0216,0.2456,-0.1466
7.5200,310.54,-1128.47,67.93,-40.90,70.86,21.59,0.3024,-0.1174,-0.0948,-0.0237,0.2458,-0.1487
7.5617,310.48,-1127.99,67.63,-41.31,70.65,21.28,0.3129,-0.1639,-0.0578,-0.0257,0.2455,-0.1515
7.6034,310.62,-1127.64,67.46,-41.22,70.74,20.76,0.3101,-0.2045,-0.0160,-0.0290,0.2466,-0.1544
7.6454,310.82,-1127.43,67.41,-40.89,69.88,20.83,0.2978,-0.2353,0.0314,-0.0328,0.2486,-0.1567
7.6873,311.02,-1127.46,67.31,-41.19,69.13,20.04,0.2780,-0.2490,0.0796,-0.0366,0.2518,-0.1573
7.7295,311.22,-1127.49,67.20,-41.89,68.96,18.10,0.2528,-0.2501,0.1240,-0.0397,0.2534,-0.1562
7.7708,311.40,-1127.69,66.95,-42.69,68.73,15.26,0.2328,-0.2378,0.1627,-0.0409,0.2544,-0.1532
7.8124,311.63,-1128.12,66.54,-44.80,67.55,12.62,0.2174,-0.2088,0.1915,-0.0427,0.2577,-0.1464
7.8550,311.86,-1128.58,66.04,-47.64,66.59,10.70,0.2079,-0.1729,0.2134,-0.0429,0.2592,-0.1386
7.8980,312.18,-1128.93,65.49,-49.67,65.73,10.01,0.1989,-0.1278,0.2275,-0.0427,0.2580,-0.1310
7.9404,312.44,-1129.32,64.98,-51.85,64.59,9.95,0.1919,-0.0789,0.2309,-0.0426,0.2560,-0.1245
7.9828,312.68,-1129.63,64.49,-53.29,64.44,9.36,0.1904,-0.0351,0.2319,-0.0427,0.2529,-0.1190
8.0245,312.91,-1129.90,64.12,-54.57,64.56,8.85,0.1851,0.0140,0.2185,-0.0428,0.2499,-0.1144
8.0665,313.04,-1130.11,63.82,-55.52,65.77,7.61,0.1807,0.0636,0.1968,-0.0420,0.2461,-0.1106
8.1087,313.19,-1130.21,63.63,-56.58,67.76,6.83,0.1746,0.1122,0.1639,-0.0415,0.2407,-0.1089
8.1513,313.29,-1130.13,63.45,-57.25,70.73,5.24,0.1635,0.1517,0.1206,-0.0421,0.2335,-0.1076
8.1926,313.36,-1129.94,63.31,-57.49,74.54,3.18,0.1471,0.1826,0.0755,-0.0427,0.2267,-0.1075
8.2344,313.36,-1129.68,63.27,-57.63,78.25,0.35,0.1291,0.2042,0.0291,-0.0435,0.2195,-0.1080
8.2760,313.34,-1129.18,63.16,-56.57,83.23,-2.99,0.1112,0.2135,-0.0115,-0.0438,0.2135,-0.1085
8.3180,313.21,-1128.90,63.23,-55.90,87.60,-7.77,0.0970,0.2206,-0.0472,-0.0439,0.2080,-0.1111
8.3599,312.94,-1128.54,63.30,-54.62,93.13,-12.87,0.0867,0.2219,-0.0724,-0.0444,0.2038,-0.1148
8.4016,312.65,-1128.18,63.67,-52.73,98.75,-17.12,0.0787,0.2223,-0.0900,-0.0484,0.1997,-0.1228
8.4431,312.23,-1127.90,64.12,-49.29,104.25,-22.02,0.0748,0.2218,-0.1011,-0.0565,0.1948,-0.1328
8.4841,311.92,-1127.84,64.82,-46.95,109.82,-25.50,0.0727,0.2232,-0.1122,-0.0687,0.1889,-0.1441
8.5250,311.60,-1127.61,65.55,-43.20,114.78,-28.42,0.0725,0.2234,-0.1191,-0.0833,0.1766,-0.1526
8.5652,311.32,-1127.58,66.41,-39.42,120.01,-31.12,0.0731,0.2261,-0.1245,-0.1027,0.1591,-0.1594
8.6060,311.08,-1127.50,67.26,-35.41,125.66,-33.66,0.0740,0.2289,-0.1265,-0.1282,0.1351,-0.1648
8.6469,310.95,-1127.59,68.05,-30.95,131.55,-36.40,0.0730,0.2351,-0.1277,-0.1590,0.1035,-0.1679
8.6878,311.03,-1127.73,68.72,-27.03,138.11,-38.94,0.0715,0.2432,-0.1282,-0.1928,0.0654,-0.1662
8.7301,311.28,-1127.85,69.24,-23.35,143.28,-41.86,0.0699,0.2507,-0.1278,-0.2289,0.0203,-0.1555
8.7714,311.58,-1127.90,69.62,-20.18,148.13,-44.22,0.0680,0.2569,-0.1293,-0.2603,-0.0251,-0.1334
